,0
240,Scheduled Castes And Scheduled Tribes The BJP sincerely believes with all its heart in the upliftment of SC and ST. To this end we will Energetically enforce anti-untouchability laws; Make free legal aid available to SC in cases under these laws; Make all village wells available to all castes and communities; Set up a financial agency on the line of NABARD to cater to the credit needs of SC & ST; Promptly fill up the shortfall in jobs reserved for SC and ST; A befitting memorial would be constructed in honour of Dr. Ambedkar; Evolve a new forest policy based on a partnership between the forest tribals and the forest authorities; Protect SC and ST for exploitation and indebtedness; Formulate a sub-plan for the economic development of Scheduled Tribes; and Remove all impediments in the speedy development of hill and forest tribal areas.
241,Other Backward Castes The BJP is pledged to the socio-economic uplift of Other Backward Castes particularly the more backward among them.
242,"BJP in its 1985 resolution and subsequently in its 1989 Election Manifesto commended the following reservation policy: Reservation should be continued for the Scheduled Castes and Scheduled Tribes as before;   Reservation should also be made for other backward classes broadly on the basis of the Mandal Commission Report, with preference to be given to the poor among these very classes; and As poverty is an important contributory factor for backwardness, reservation should also be provided for members of the other castes on the basis of their economy condition."
243,In view of the shocking manner in which the National Front government implemented the Mandal Commission Report which resulted in self-immolation of youths and pitted caste against caste and community against community.
244,BJP feels that the reservation policy should be introduced taking into consideration socio-economic ethos.
245,Reservation policy should be used as an instrument of social justice and promoting social harmony as well.
246,The question of reservation has to be viewed with open mind free from all prejudices of any kind.
247,"In addition BJP Will start a chain of first class residential schools where the really bright children of really poor families of all castes and communities will be admitted, educated and otherwise looked after, to come into their own and enter Services, Business and Professions in open competition; Most of the non-agricultural OBCs are artisans."
248,Foreign and metropolitan competition has hurt these people badly.
249,"BJP will train and equip them, so that they can find a place of honour in the new social economy."
250,The Destitute And Handicapped BJP will not forget the destitute and the handicapped.
251,It will not allow anybody to starve.
252,Antyodaya Scheme will take care of destitutes.
253,We will encourage people to set up institutions for the care of the physically handicapped and mentally retarded and make certain jobs available for them.
254,"3 Policy The Bharatiya Janata Party believes in a stable growth of the Population — and the quality, physcial and mental, of that Population."
255,"We will, therefore: Adopt a National Population Policy, if necessary through legislative measures; Make Family Planning information and facilities available to the people."
256,"Involve all voluntary, social and cultural organisations in creating an awareness for adopting family planning as a way of life; Integrate the family planning programme with other community welfare programmes; and Pursue vigorously the voluntary adaptation of the ‘two children’ norm through adequate incentives and disincentives for achieving the long term demographic goals."
257,Environment The Bharatiya Janata Party takes serious note of the degradation of the environment and disturbance of the eco-system.
258,"The pollution of air, water and soil are a serious menace to health."
259,"The denudation of forests, the warming up of the earth, acid rain and the ‘hole in the sky’ are a threat to the whole life-system itself."
260,We in India have always looked upon the earth as Divine Mother.
261,"Our land air and waters, our hills, forests flora and fauna, are all sacred to us."
262,"We will keep them neat, clean and intact."
263,"We will Formulate a National Resources Management Policy and adopt a holistic approach in planning; Require anti-pollution devices to be installed to process and clean up industrial and Municipal effluents before the same are discharged into our rivers; Keep a strict watch on chemical fertilizers and insecticides for any poisoning of the soil, and ban DDT etc; Improve auto exhaust to prevent the fouling of the air; Curb noise pollution especially in the cities; Undertake a massive afforestation programme; While protecting the traditional rights of Vanavas is, we will require the planting of three trees for every single   tree that is cut by anybody for any reason; Make environmental concerns an integral part of education; and Take special care in the import of technology, and promote research, for developing indigenous pollution-free technology."
264,"Culture The BJP believes in protecting, preserving and promoting the cultural heritage of India that has given us an identity, an integrity and an aura all our own."
265,"We will Conserve the ancient heritage of lndia and make people feel proud of it; We shall set up cultural heritage centres at District levels; Acquaint people with the glorious traditions and achievements of ancient Indian genius in the fields of art, science, technology, medicine, agriculture, etc; Wage a relentless war against superstition; Emphasise culture as a dynamic and synthetic process; and Not ban any publication without a prior judicial review."
266,Arts Art is the essence of life.
267,BJP will encourage all forms of art.
268,"It will make the various arts a part of Education, Production and Life."
269,"To promote the theatre BJP will repeal the restrictive Dramatic Performance Act of 1876; and Exempt all theatrical performances from entertainment tax; Encourage folk art in various fields; Lift the AIR and TV ban on the use of classical symbols like Om, Swastika, Sri chakra, etc."
270,"Films BJP recognises the great role of cinema in entertainment, education and national integration."
271,"BJP will: Have, in addition to’A’ and ‘U’ Films, ‘Q’ that is Quality films, which will be exempt from entertainment tax; Have special theatres in metropolitan centres to screen art   3 and other quality films; Implement the recommendation of the Karanth Committee on National Film Policy; and Have 50 per cent women on Film Censor Board – to keep violence and vulgarity out of films."
272,"Tourism The BJP recognises the importance of tourism as an instrument of national integration, international understanding and employment generation."
273,"India abounds in natural beauty and charming tourist spots, which have fascinated people from far and wide."
274,"We will Promote tourism, both national and international, as an industry; Evolve a policy of integrating tourism and marketing of handicrafts and other art works; Take up a scheme of training tourist guides and opening tourist information centres; and Build Holiday Homes in the hills, on sea beaches and at pilgrim centres."
275,Mass Media The BJP re-affirms its commitment to the freedom of thought and expression.
276,"We will Make freedom of the Press an explicit Fundamental Right, and not just an implied one, derived from the citizen’s right to Freedom of Speech; Encourage the healthy growth of the Press and abolish duty on newsprint and the tax on newspaper advertising; Review the Official Secrets Act as to remove obstruction in Right to know, and enact a Freedom of Information Law; Implement the P.C."
277,"Joshi Report on TV software to improve the quality of TV programmes; Implement the Prasar Bharati Act to make Akashvani and Dor Darshan autonomous and credible and; make second channels available to public trusts as well as programmes by non-governmental agencies so as to promote competition; and Screen Ramayana, Mahabharat, Bhagwat and other Epics   and classics in various Indian languages."
278,The Quality Of Life Man does not live by bread alone.
279,"He must also have health and faith, housing and education, sport and a wholesome environment."
280,Housing BJP will adopt all policies necessary to make it possible for every family to own a house.
281,"To this end it will Make land available to cooperative group housing societies; Encourage employers, private and public, to build houses for their employees; Build low-cost model houses in villages; Clear slum areas and build multi-storey buildings on the spot to house their present residents; Rationalise Rent Control Laws."
282,to encourage housing construction and house renting; Stamp duties and such other formalities will be rationalised so as to encourage low and middle income classes to own dwelling units; and Progressively develop all urban centres as Garden Cities.
283,"Education The party view with concern that with the rising cost of education, the existing socio-economic disparities will be perpetuated in the field of education."
284,The BJP believes in equalisation of educational opportunities and build up a system worthy of the genius of our heritage and the undoubted capacities of our youth.
285,"Towards this end, we will Implement Article 45 of the Constitution to give free education to all children in the 6-14 age group to enforce the principle of universal primary education; Give education a vocational and technical content, establish a complex of agro-industrial polytechnics in each districts; Ensure academic freedom and the autonomy of universities, raise the emoluments and status of teachers; and Progressively increase the allocation for education till it reaches the six percent of the GNP."
286,3 The BJP supports the principle that people have a right to be educated and run their administration in their own language.
287,"The BJP will Engage adequate number of linguists all over the country to translate standard literature of other languages into Indian languages; Strictly implement three languages formula; Give credit – in the matter of admission to institutions of higher education and in job recruitment – to persons knowing more than three languages, Indian or Foreign; and Encourage study of Sanskrit."
288,Health And Nutrition Every citizen must be helped to have a healthy body and a healthy mind.
289,"The BJP will Integrate Ayurveda, Siddha, Unani, Homeopathy, Chromopathy, Flower Remedies and Nature Cure with Allopathy, to give the country an Integrated and Holistic Medical system; Retrieve, compile and publish ancient wisdom about health, herbs and other remedies; Encourage Yogasanas in every school; Give an annual medical check-up to all students; Increase production of proteinous foods, in view of the under-nourishment of our own people; Increase milk production – to give the country a White Revolution; Give every village a Health Care Centre with particular emphasis on mother-and-child care and ratify the U.N. convention on the Rights of the children; Have a Mobile Dispensary in each Taluka; Organise Eye Camps and Camps for other serious ailments in various areas; Take adequate measures to promote production of poor man’s grains like Jowar, Bajra and Ragi; Replace the 60,000 brand-name drugs by 250 generic   formulations; and Ban amniocentesis – sex determination tests – often leading to female foeticide."
290,"Sports BJP will encourage sports as the way of health, strength and the sheer joy of living."
291,We will put India on the Olympic map of the world.
292,"We will Create a Ministry of Health, Nutrition and Sports Help every school to have a playground; Provide coaching, training, diet and other facilities of international standards to our Sportmen; Encourage Tribal Youth living close to Nature, to participate and shine in the field of sports; Ensure college admission and job security to our athletics; and Respect the Olympic Charter and autonomy of the Sports bodies and prevent the governmentalisation or politicisation of Sports."
293,"   3 World Fraternity In four decades of Freedom, India has had to face as many as four aggressions against our territory."
294,"This is, in all conscience, a high degree of challenge to our territorial integrity and national sovereignty, with its consequential strains on the Indian Economy, the Indian Polity and the Indian society."
295,"Diplomacy Like India, the world is also at cross roads."
296,"With the sudden disappearance of bipolar divide of 45 years, the USSR and the US are no longer adversaries but partners."
297,Curtain has finally been drawn over the cold war that has dominated the world for most of the current century.
298,International equations are changing fast.
299,"In the post cold war period, neither the USA needs the third world countries to contain communism nor does the USSR has any use now for its ‘natural allies’ in the developing world."
300,As a result.
301,"non-alignment movement which was created against the backdrop of a bipolar world, has lost its relevance."
302,The new situation is a challenging one and at the same time pregnant with several fresh opportunities to enlarge India’s role in global affairs.
303,"But only economically healthy, militarily strong and progressive India can carve out a niche for itself."
304,"As long as India goes around with a begging bowl around the world, her voice in the international affairs will not be heard with respect."
305,Prevention is always better than cure.
306,That Defence is best that does not need to be invoked too often to defend our legitimate national interests.
307,"And that, in turn calls for wise and integrated Domestic,, Economic and Foreign Polices."
308,"In the past, our foreign   policy has suffered from inconsistencies."
309,"At times we have treated it as an exercise in verbal gymnastics and used it as a, feather in a Prime Minister’s cap."
310,"At other times we have treated it – as was the case only recently with the Gulf War — as a football, for irresponsible parties to kick it around."
311,We are sorry to note that Foreign Policy discussion and formulation has not been institutionalised in India.
312,As a result the performance of our diplomacy has been spotty at best.
313,Pakistan and China continue to occupy territories lawfully ours.
314,Thousands of Tibetans continue to live in India as refugees.
315,"The Pakistan Establishment is hostile, and even the Bangladesh Establishment has been less than friendly."
316,The situation in Afghanistan has fortunately stabilised.
317,"But the situation in Sri Lanka is as disturbed as ever, with serious violence erupting on both sides of the Palk straits."
318,Burmans next door continue to suffer dictatorship.
319,And Indians abroad continue to suffer discrimination in many lands.
320,The BJP is wedded to National interest and World Peace.
321,"To these ends we will Set up a Policy Planning Committee of experts to formulate a long-term Foreign Policy for India; Forge a national Consensus on Foreign Policy issues; Work for a stronger SAARC in view of the old bipolar world giving place to a uni-polar World; Invite Pakistan to come forward to resolve out disputes in terms of the Shimla Pact and meanwhile develop cooperative economic and media relations; Promote the idea of a Common Market of all SAARC states; Constitute a South Asian Environmental Protection Authority, with representation from non-governmental environmentalists from all concerned countries; Continue the North-South Dialogue and promote South- South cooperation; Develop friendly and cordial relations with the countries of South-East Asia, with whom we have ancient bonds of blood and culture; Stand by persons of Indian origin abroad in defence of their legitimate rights; Give Dual Citizenship to Indian citizens abroad; and   3 ."
322,Strive to strengthen United Nations in view of the fact in the changed situation the world powers are more inclined to work-through the UN than unilaterally or even through older groups and factions.
323,Strive to make India an autonomous power centre in the world with a permanent seat in the U.N. Security Council.
324,"Defence Diplomacy and Defence are two sides of the same coin, that is a country’s relation with the outside world."
325,A sound Foreign Policy will give us a secure base for a sound Defence policy.
326,"However, recent events have shown that international relations continue to be governed by the law of the jungle."
327,The way Iraq occupied Kuwait and USA exceeded the UN resolutions to bring death and destruction to both Kuwait and Iraq is a warning that we cannot afford to neglect our Defence.
328,"The BJP will Encourage an educated debate on national strategy as a route to national security strategy; Set up a National Security Council to institutionalize forward planning; Give our Defence Forces Nuclear Teeth; Give ourselves a Blue Water Navy that will be the first Navy in the Indian Ocean from Singapore to Aden; Encourage Research and further Development on Arjun battle tank, Light Combat Aircraft, Army Radio Engineering Network (AREN) and Prithvi and other missiles developed by Dr. Abdul Kalam; Identify and eliminate foreign lobbies engaged in arms trade; Effect economic even while improving Defence capability; Avoid unnecessary duplication and merge paramilitary forces like BSF, Assam Rifles, Indo-Tibetan Border Police with the Army and the Coast Guard with the Navy; and Liberalise the Official Secret Act to facilitate an intelligent debate on defence."
329,Invite This then is the programme which the BJP pledges to implement under a team of inspiring and brilliant leaders and dedicated cadres of the party of impeccable record of clean public life and   selfless service to the nation.
330,The party is committed to usher in a new political culture.
331,India today is in the grip of a serious multi-dimensional crisis of unprecedented proportions.
332,"The national mood is not just of cynicism but of mounting disgust and rage, not unmixed with sorrow at the steady deterioration in public morality at the topmost leadership level."
333,"The people feel sad that through an accident of history this great country should have been saddled with a coterie of small men who are not only incompetent and corrupt, but who lack a sense of commitment to the nation, its democratic institutions and cultural traditions."
334,In the opinion of the BJP a critical moment of history has arrived for India.
335,"The country cannot afford to miss this moment of history, this opportunity to throw out the rulers mainly responsible for this country’s ruination."
336,The BJP on its part has left no stone unturned in its efforts to put up a determined and united electoral battle and has unhesitatingly sacrificed its party interests whenever national interests so demanded.
337,"The Bharatiya Janata Party calls upon the people to join in its struggle for ushering in a new era of hope and prosperity, a value based polity and throw out this corrupt and incompetent Congressmen."
338,
