,0
292,BJP MANIFESTO - LOK SABHA ELECTION 2009 17 Setting up community kitchens in extremely impoverished areas with the help of NGOs through shared funding.
293,"Aggressively addressing the problem of widespread malnutrition, especially by expanding the scope of the existing mid-day meal scheme."
294,Encouraging the production of cereals and discouraging the conversion of fertile farm land for dubious industrial projects.
295,"Ensuring a sufficient level of food stocks are maintained to meet any exigencies due to possible global food crisis which could be severely debilitating and make imports prohibitively expensive, if not impossible."
296,ENERGY SECURITY WE WILL PROTECT INDIA FROM FUTURE CRISES India cannot afford to lose any more time on securing its energy requirements.
297,"The Congress’s response to this issue has been episodic at best, often resulting in India failing to secure its energy interests even as other countries in the neighbourhood, most notably China, have spared no effort to single-mindedly pursue the goal of securing their energy needs for the present and future."
298,"At present India is largely dependent on imported oil and gas to meet its energy demands, especially demand for power although our per capita power consumption is only a sixth of the world average."
299,"Sixty-seven per cent of our power supply comes from fossil fuels, of which 70 per cent is imported."
300,"With market fluctuation and manipulation, as it happened in 2008, this makes us vulnerable to external factors."
301,"The BJP proposes to invest heavily in developing non-fossil fuel-based clean energy sources, especially for electricity production."
302,"Our goal will be to add at least 120,000 MW of power over the next five years, with 20 per cent of it coming from renewable sources."
303,Similar emphasis will be placed on developing alternatives to petrol and diesel to lessen the burden of imported oil and gas as well as meet the challenges of climate change.
304,Adequate support will be extended for developing hybrid technologies and their applications.
305,"There will be special emphasis on developing renewal energy sources, especially solar energy, wind energy and run-on-the-river technology, and bio-fuel."
306,Innovation will be rewarded.
307,Impetus will be provided for the production of non-conventional energy by enabling people and firms to bank it in the power grid and draw it at the time of their need.
308,18 BJP MANIFESTO - LOK SABHA ELECTION 2009 REVIVING THE NATIONAL ECONOMY FROM RECESSION TO JOB-GENERATING GROWTH The UPA Government’s mismanagement of the national economy and fiscal indiscipline has resulted in frittering away the tremendous gains of the NDA years.
309,The slowing down of India’s growth has had an adverse impact on people across the country.
310,"To control inflation, the UPA Government drained liquidity out of the system, which, in turn, hobbled both the organised and unorganised sectors."
311,"It is now desperately trying to reverse that flawed policy, but clearly such half-hearted measures are not sufficient."
312,"The situation calls for determined, direct and visible Government intervention."
313,The BJP plans to do so through robust policies aimed at revitalising the economy and placing India on the path of employment-generating growth coupled with rapid development.
314,"Towards this end, the BJP will take the following measures: Put in place a low tax, low interest regime so that people have more money and their purchasing power increases, which in turn will serve as an impetus for the economy."
315,Exempt income up to Rs 3 lakh from Income Tax.
316,"Women and senior citizens will receive an additional exemption benefit of Rs 50,000."
317,Income of all senior citizens by way of pension will be exempt from Income Tax.
318,"To incentivise savings, all interest earned on bank deposits other than by corporates and those who have business income shall be exempt from tax."
319,Dispense with clubbing of agricultural income with other sources of income for determining tax liability on other income.
320,CST will be abolished and GST will be rationalised between 12 and 14 per; FBT will go.
321,ESOPS and MAT tax regime will be rationalised and made equitable.
322,Firm action will be initiated to minimise the presence of black money in the national economy.
323,"We will take determined steps to bring back the money (estimated at Rs 25,00,000 crore and Rs 75,00,000 crore) illegally stashed in Swiss bank accounts and tax havens, and use it for infrastructure development, housing, health and social welfare schemes."
324,"Arrest the loss of jobs and reverse the trend of joblessness which is far worse than unemployment by making massive public sector investments in job-generating infrastructure programmes, especially building of roads and highways, and linking of rivers."
325,BJP MANIFESTO - LOK SABHA ELECTION 2009 19 Hindustan Diamond Corporation will be provided full support to help the diamond industry tide over the crisis caused by the global economic slump.
326,It will provide raw diamonds to the cutting and polishing units and bank them for future trade.
327,"Highways construction, which got a boost during the NDA years, will once again feature high on Government’s agenda."
328,We will build between 15 and 20 km of highways every day.
329,"The Pradhan Mantri Gram Sadak Yojana, the largest rural connectivity programme initiated by the NDA Government, will be fully implemented in the first three years."
330,"Bring down interest rates for housing loans so that housing becomes affordable, accessible and revives the stalled real estate sector which has witnessed huge job losses."
331,Enhance the capabilities of the manufacturing sector by easing credit availability.
332,Promote SMEs and the retail sector which can generate a large number of jobs and make a meaningful contribution to the national economy.
333,The criteria for classifying SMEs will be reviewed.
334,Introduce reforms to improve productivity and greater capital formation.
335,Give a boost to tourism by selecting 50 tourist destinations and investing heavily in their infrastructure and communications.
336,Tourist arrivals will be doubled.
337,"Impose countervailing restrictions on foreign companies operating in India, especially in the services sector, which, on account of domestic laws of their respective countries, have introduced restrictions on hiring Indian employees with valid work visas."
338,Regulatory bodies which are supposed to monitor the performance and balance sheets of companies will be strengthened to prevent corporate fraud that dents India’s image as well as has a direct impact on the market and investors.
339,"Make India proud of Indian products, and make Indian brands globally competitive."
340,Ensure a decent level of consumption for all without encouraging consumerism.
341,"20 BJP MANIFESTO - LOK SABHA ELECTION 2009 URBAN INDIA LOOKING AHEAD TO THE FUTURE As the national economy grows and jobs are generated, there will be a matching increase in the pressures on urban centres."
342,"Apart from assisting State Governments to renew and revive existing cities and replace festering slums with hygienic, affordable living quarters, the BJP will review and recast the Urban Development Policy."
343,"We will specifically do the following, bearing in mind the challenges of the future: In pursuit of the principle of ‘Shelter for All’, 10 lakh dwelling units for the poor will be constructed every year."
344,"Fifteen new cities, with world class infrastructure facilities and amenities, will be built in five years."
345,"For existing urban centres, basic infrastructure facilities and amenities of water, drainage, roads, electricity, environment and solid waste management will be enhanced for a clean and healthy city life."
346,Peripheral areas of cities will be developed on the basis of ‘rurban’ concept to minimise migration: The physical infrastructure facilities will be that of urban areas but the heart and soul will be of rural areas.
347,GIS-based mapping of urban properties and title certification will be concluded.
348,"Practical, pragmatic measures will be adopted to deal with emerging urban problems like vehicular traffic overload."
349,"BJP MANIFESTO - LOK SABHA ELECTION 2009 21 AGRICULTURE DEBT-FREE FARMER, PROSPEROUS INDIA The pitiful state of our farm sector is best exemplified by debt-ridden farmers committing suicide."
350,"The UPA Government, while actively promoting the import of food grains, has callously ignored the plight of India’s farmers."
351,"There are three immediate concerns which will be addressed by the BJP in a time-bound manner: Ensuring assured income for farmers; freeing farmers from the burden of mounting debts; and, increasing public investment in agriculture."
352,"Everything can wait, but not agriculture."
353,"To make India’s farmer debt-free, the BJP will: Waive agricultural loans."
354,Set up a commission to study the entire gamut of farmers’ loans and come up with an actionable solution to the deepening crisis within six months.
355,Set a maximum ceiling of 4 per cent interest for agricultural loans to farmers from banks.
356,Introduce a pension scheme for aged and helpless farmers.
357,"Make agriculture profitable by reducing the cost of inputs, enhancing yields and reviewing the present method of determining prices."
358,Implement a Farm Income Insurance Scheme through which both price and produce will be insured.
359,"In the event of loss of crops, farmers will be compensated under this scheme so that they do not suffer any loss of income."
360,Promote nature-friendly cultivation and incentivise organic farming to arrest soil quality depletion.
361,Special marketing assistance for organic produce.
362,Introduce value addition schemes to reduce wastage and invest in food-processing units which will generate jobs for rural youth.
363,Create irrigation facilities for an additional 35 million hectares of land in five years: This will generate rural jobs as well as benefit farmers.
364,Drip irrigation will be promoted along with better water management and use of check dams.
365,"Ensure quality power, seeds and other inputs."
366,Heavily invest funds in agriculture to reverse the trend set by the Congress-led UPA and make the farm sector an equal engine of growth along with industry and the services sector.
367,Strengthen National Rural Bank and allied services.
368,"22 BJP MANIFESTO - LOK SABHA ELECTION 2009 Promote horticulture, floriculture, pisciculture and poultry for generating additional jobs and supplementing incomes."
369,Create additional grazing land and encourage the maintenance of ponds and water bodies.
370,"GM Seeds No genetically modified seed will be allowed for cultivation without full scientific data on long-term effects on soil, production and biological impact on consumers."
371,All food and food products produced with genetically modified seeds will be branded as ‘GM Food’.
372,"LAND ACQUISITION FOR INFRASTRUCTURE FARMERS INTERESTS WILL BE PROTECTED The Central and State Governments, for long, have acquired land, through an opaque process, to hand it over to private parties under the umbrella of ‘public purpose’."
373,"The UPA Government has approved 572 Special Economic Zones that cover 50,000 acres, three times the size of Singapore."
374,This is clearly absurd and spells disaster for the farm sector.
375,The BJP will adopt a National Land Use Policy which will protect the interests of farmers.
376,Its implementation will be monitored by a National Land Use Authority which will work with State Land Use Authorities to regulate and facilitate land management.
377,The powers and functions of the National Land Use Authority will be similar to those of other regulatory bodies.
378,The BJP will bring about amendments to existing laws to rectify anomalies pertaining to land acquisition.
379,Farmers will be compensated at market rates for any land acquired for infrastructure purposes.
380,The BJP will not allow the conversion of fertile farmland for industrial/ commercial projects or Special Economic Zones.
381,The entire issue of Special Economic Zones and acquisition of land for industrial use will be addressed after a careful scrutiny of the Parliamentary Standing Committee’s report and factoring in the need to protect the farm sector and enhance food production.
382,BJP MANIFESTO - LOK SABHA ELECTION 2009 23 International Trade Agreements The BJP shall fight against the protectionist trend which is emerging in some developed countries.
383,We will safeguard the country’s interests in all bilateral and multilateral trade agree- ments by avoiding to accept any new unilateral or less than reciprocal commitments.
384,"Our Gov- ernment will renegotiate all such past commitments that are inconsistent with national inter- ests, especially to ensure food security and affordable health care."
385,We will not hesitate to roll back any concessions and facilities not reciprocated by the counterparts.
386,The BJP will safeguard the interests of our vast technical manpower and ensure maximum market access in future agreements depending upon the offers made by the trade partners.
387,"Retail Trade The BJP understands the critical importance of retail trade in the context of employment and services provided by them, and thus favours a dominant role for the unincorporated sector in retail trade."
388,"Towards this end, it will not allow foreign investment in the retail sector."
389,"After agriculture, the retail sector is the largest employer of nearly four crore people."
390,We will: Adopt all necessary measures to safeguard the interests of small and tiny retail vendors.
391,Ensure availability of working capital needs for such vendors through credit at not more than four per cent interest.
392,Study the feasibility of a slab-based ‘Compound Tax’ for traders to free them from need- less harassment and end corruption.
393,"Set up an empowered committee to recommend welfare measures, including a pension scheme, for small traders."
394,"Labour The BJP will holistically address the long-pending issue of labour reforms, bearing in mind the long-term interests of the working class."
395,It will do so through close consultation with representative bodies of labour and employers.
396,"We are committed to ensure the following: Making secret ballot compulsory for trade union elections, by suitably amending the Industrial Disputes Act."
397,Launching a training programme for trade unions to play an effective and positive role.
398,Setting up a ‘Workers Bank’ to deal with the banking requirements of labour in the organised and unorganised sectors.
399,"Ensuring adequate compensation for any labour that may be retrenched, with the first option being redeployment."
400,Setting up a National Child Labour Commission.
401,"24 BJP MANIFESTO - LOK SABHA ELECTION 2009 For labour in the unorganised sector, revise minimum wages; expand safety net."
402,Cooperative Sector Every effort will be made to encourage the cooperative sector.
403,"Towards this end, the BJP will do the following: Exempt cooperative banks from paying income tax."
404,Frame a model law for cooperative societies for nationwide implementation.
405,Amend the Multi-State Cooperative Act to remove current lacunae and anomalies.
406,Set up a Central regulatory authority for cooperative bodies.
407,CONSUMER RIGHTS The rights of consumers will be further strengthened.
408,The BJP will set up an experts committee to deal with the following issues: Setting up of services specific arbitration courts to settle consumer disputes.
409,Creating a mechanism for whereby consumers can participate in a structured consultative process with Government.
410,Making consumer product labelling more content information specific.
411,"BJP MANIFESTO - LOK SABHA ELECTION 2009 25 YOUTH POWER EMPOWERING YOUNG INDIA India’s population, unlike that of Western nations, is getting younger by the day."
412,More than half of our citizens are aged 25 and below; nearly two-thirds are aged 35 and below.
413,The aspirations and ambitions of the youth are fuelled by rising literacy and awareness levels.
414,"It is the Government’s duty to help them achieve these aspirations and ambitions, and make them capable of taking on all challenges and converting them into opportunities."
415,"The BJP will fulfil this duty by framing policies in consonance with the concerns of ‘Young India’ and aimed at unleashing the abilities of the youth, who will be the driving force of this nation’s emergence as an awesome knowledge power."
416,The BJP’s Manifesto has been drafted keeping the aspirations and ambitions of the youth in mind.
417,"We propose to review, revive and re-launch the National Service Scheme and National Cadet Corps as effective vehicles to involve the youth in nation-building and reinforcing their national spirit."
418,Their participation in the decision-making process and decision-making bodies will be actively encouraged.
419,The BJP also proposes to launch a unique ‘National Knowledge Incubation Programme’.
420,This will involve the setting up of ‘Incubation Centres’ for meritorious students from all strata of society.
421,"To begin with, at least one per cent of the best brains will be deployed for mentoring at the ‘Incubation Centres’."
422,Adequate resources will be provided for the programme.
423,"A National Student Bank will be set up to meet the banking requirements, including study loans, of students, at 4% rate of interest."
424,"26 BJP MANIFESTO - LOK SABHA ELECTION 2009 EDUCATION FOR ALL LITERATE INDIA, POWERFUL INDIA The BJP will give education its due place in governance to achieve social, economic, cultural and technical advancement."
425,"Education will be the Government’s instrument to reduce poverty, promote health, protect the environment and advance gender equality."
426,Central allocation to education shall be raised to six per cent of the GDP.
427,Our goal is to spend nine per cent of GDP on education by involving the private sector.
428,A National Education Commission will be constituted to propose a comprehensive policy for the 21st century.
429,The content and process of education shall be made responsive to the needs of the times and the aspirations of the young.
430,The existing digital divide will be removed by extending the outreach of information technology to every child.
431,"Particular emphasis shall be laid on value education, inclusive education, education of the migratory tribes and other deprived groups and all those who need additional support."
432,The examination system will be reviewed for extensive reform.
433,"The following are the highlights of the BJP’s agenda to ensure education for all: School Education The success story of Sarva Shiksha Abhiyan, launched by the NDA in 2002, shall be strengthened, extended and concretised further in quality, content and support systems."
434,Implementation of the mid-day meal scheme shall be revitalised on modern management lines.
435,Akshaya Patra Scheme will serve as a model for this purpose.
436,Effective steps shall be put in place to provide skills acquisition.
437,Primary school timings and vacations shall be flexible and decided upon by the local community and the Parents-Teachers Associations.
438,Universalisation of secondary education shall be speedily implemented.
439,Special emphasis will be given to girls’ education at the secondary level.
440,All assistance will be provided for a national madarsa modernisation programme.
441,Close linkages between school education and higher education shall be built into the system.
442,Vocational education Widespread network of providing skill orientation and vocational training shall be established.
443,Provisions for certification of skills acquired traditionally or through private initiatives shall be made.
444,BJP MANIFESTO - LOK SABHA ELECTION 2009 27 Additional structures and facilities shall be created at secondary stage to provide generic vocational skills to every child who is willing to do so.
445,A fresh countrywide initiative shall be launched to bring about an attitudinal transformation among parents and communities towards skill development and vocational education.
446,"Industry shall be persuaded to play a greater role than at present to prepare skilled manpower, which will be of mutual benefit."
447,"Higher Education Institutions of higher learning shall be given full autonomy, coupled with accountability, in real practice."
448,Access to higher education shall be expanded without any compromise on quality and content.
449,Private initiatives shall be encouraged within the broad educational priority parameters and provisions for focus groups.
450,Manpower planning shall be put in place and made active and effective.
451,Higher education prepares top-level manpower for every sector.
452,"Hence, its quality and relevance have a multiplier effect."
453,"New National Policy on Education Immediate steps will be initiated to appoint a National Commission on Education, the report of which shall lead to the formulation of a new National Policy on Education that will replace the NPE-1986/92."
454,"This Commission shall undertake continuous envisioning of educational plans, strategies methods, material and research to make India a knowledge power and develop several institutions of higher learning and research as centres of international pursuit of knowledge and learning."
455,Ragging to be Made a Criminal Offence with Stiff Punishment The BJP will frame a law to deal with the menace of ragging.
456,All cases of ragging will be tried in fast-track courts.
457,School/college/university authorities will be held culpable for failing to implement the law.
458,28 BJP MANIFESTO - LOK SABHA ELECTION 2009 SCIENCE AND TECHNOLOGY OVER THE MOON AND BEYOND The BJP in power will aggressively promote science and technology for the well-being of all citizens and India’s progress as well as its emergence as force on the global scene.
459,We believe our science and technology system has to be infused with new vitality if it is to play a decisive and beneficial role in advancing the well-being of all sections of our society.
460,Shri Atal Bihari Vajpayee had promised Chandrayan – India’s mission to the Moon – and it has been fulfilled by our scientists.
461,We now propose to take the mission a step forward: Chandrayan – II will see Indians stepping on the Moon in the next five years.
462,We will take India into the ‘Super Computer’ era to enhance the nation’s defence capabilities and scientific research and development.
463,"The BJP recognises the central role of science and technology in raising the quality of life of the people of the country, particularly of the disadvantaged sections of society, in creating wealth for all, in making India globally competitive, in utilising natural resources in a sustainable manner, in protecting the environment and ensuring national security."
464,"Our objectives will be aimed at: Ensuring food, agricultural, nutritional, environmental, water, health and energy security of the people on a sustainable basis."
465,"Mounting a direct and sustained effort on the alleviation of poverty, enhancing livelihood security, removal of hunger and malnutrition, reduction of drudgery and regional imbalances, both rural and urban, and generation of employment, by using scientific and technological capabilities along with our traditional knowledge pool."
466,"Building and maintaining centres of excellence, which will raise the level of work in selected areas to the highest international standards along with creating suitable employment opportunities."
467,Promoting the empowerment of women in all science and technology activities and ensuring their full and equal participation.
468,"Providing necessary autonomy and freedom of functioning for all academic and R&D institutions, while ensuring that science and technology enterprises are fully committed to their social responsibilities and commitments."
469,Accomplishing national strategic and security-related objectives by using the latest advances in science and technology.
470,"BJP MANIFESTO - LOK SABHA ELECTION 2009 29 Encouraging research and innovation in areas of relevance for the economy and society, particularly by promoting close and productive interaction between private and public institutions."
471,"Sectors such as agriculture (particularly soil and water management, human and animal nutrition, fisheries), water, health, education, industry, energy including renewable energy, communication and transportation would be accorded highest priority."
472,"Key leverage technologies such as information technology, biotechnology and materials science and technology would be given special importance."
473,Establishing an Intellectual Property Rights regime which maximises the incentives for the generation and protection of intellectual property by all types of inventors.
474,"Ensuring, in an era in which information is key to the development of science and technology, that all efforts are made to have high-speed access to information, both in quality and quantity, at affordable costs; and also create digitised, valid and usable content of Indian origin."
475,"Encouraging research and application to meet the challenges of climate change and for forecasting, prevention and mitigation of natural hazards, particularly, floods, cyclones, earthquakes, drought and landslides."
476,"Promoting international science and technology cooperation towards achieving the goals of national development and security, and make it a key element of our international relations."
477,"The BJP will also focus on the following: New funding mechanism for promotion of basic research in science, medical, agricultural and engineering institutions."
478,Promotion of innovation by creating a comprehensive national system of innovation.
479,Achieving synergy between industry and scientific research.
480,Autonomous technology transfer organisations will be created as associate organisations of universities and national laboratories to transfer the know-how generated by them to industry.
481,Industry will be encouraged to adopt or support educational and research institutions to help direct science and technology endeavours towards tangible industrial goals.
482,5.
483,"Indigenous knowledge, based on our long and rich tradition will be further developed and harnessed for the purpose of wealth and employment generation."
484,"Intellectual Property Rights have to be viewed not as a self-contained and distinct domain, but rather as an effective policy instrument relevant to wide-ranging socio- economic, technological and political concepts."
485,The generation and fullest protection 30 BJP MANIFESTO - LOK SABHA ELECTION 2009 of competitive intellectual property from Indian R&D programmes will be encouraged and promoted.
486,"Science and technology, we believe, should be used to build a new and resurgent India that continues to maintain its strong democratic and spiritual traditions, that remains secure not only militarily but also socially and economically."
487,Our science and technology policy will be framed and implemented so as to be in harmony with our worldview of the larger human family.
488,We will ensure that science and technology truly uplifts the Indian people and indeed all of humanity.
489,INFORMATION TECHNOLOGY INDIA@e-SUPERPOWER The NDA Government had made ICT one of the major areas of policy thrust.
490,This was one of our achievements and we propose to pursue ICT with same vigour and purpose.
491,"A separate IT Vision Document has been issued, containing specific details of the policies the BJP proposes to pursue."
492,The following are the main highlights of our IT Vision Document: Generate 1.2 crore new IT-enabled jobs in rural areas.
493,Make computers affordable for students.
494,All schools and colleges to have Internet-enabled education.
495,Launch a National Digital Highway Development Project to bring affordable broadband Internet connectivity to every village.
496,Every Indian citizen to have a bank account; welfare funds to be deposited directly into end beneficiary’s bank account to eliminate corruption.
497,Video-conferencing to be made affordable.
498,Internet users to equal mobile subscribers.
499,Primary Health Centres to be linked to the National Telemedicine Service Network.
500,"Massive expansion in the use of IT in agriculture, rural development, SMEs, retail trade, and informal and unorganised sectors of the economy."
501,National e-Governance Plan to cover every Government office from the Centre to the Panchayats.
502,"The ‘E Gram, Vishwa Gram’ scheme in Gujarat to be implemented nationwide."
503,BJP MANIFESTO - LOK SABHA ELECTION 2009 31 All post offices to be converted into IT-enabled Multi-Service Outlets.
504,All telephone booths to be upgraded to Internet kiosks.
505,e-Bhasha: National Mission for Promotion of IT in Indian Languages.
506,"Special focus to bring women, SC/STs, OBCs and other weaker sections of society within the ambit of IT-enabled development."
507,Use of IT for the protection of India’s priceless cultural and artistic heritage.
508,Government to promote ‘open standard’ and ‘open source’ software.
509,Domestic IT hardware industry to be aggressively promoted to minimise dependence on imports.
510,Domestic hosting industry to be promoted to minimise international bandwith charges.
511,"PROMOTION OF SPORTS MAKING YOUTH HEALTHY, COMPETITIVE To make the nation a strong player in diverse international sports, the BJP will invest in every sporting activity."
512,This is an essential element of achieving our goal of making India a devel- oped nation in the sports world within five years.
513,"Towards this end, we will: Introduce sports as a compulsory part of school curriculum."
514,"Towards this end, sports infrastructure and facilities in schools, colleges and universities will be expanded with adequate provision of resources by the Ministry of Human Resource Development and State Governments."
515,"Rs 5,000 crore will be allocated for the purpose to be released through the UGC, Central Educational Boards / Sangathans and State Governments for speedy implementation of sports and youth development activities."
516,Create an effective National Sports Talent Search System so that extraordinary sporting talent is identified at a very young age.
517,Such promising boys and girls will be selected for special training.
518,The existing rural sports programme and National Women Sports Festival will be broadened to reach every village and to identify talent for nurturing and excellence development.
519,"Ensure sports training is world class by appointing excellent coaches, training of sports persons abroad and upgrading the skills of existing coaches."
520,"International training and competition exposure programme will be prepared for which an amount of Rs 1,000 crore will be allocated per year."
521,"32 BJP MANIFESTO - LOK SABHA ELECTION 2009 Offer a secure and attractive career plan both in public and private sector for medal winners in National Games, Commonwealth Games, Asian Games and Olympic Games."
522,The present reservation of jobs only in Groups C and D categories under Central Government Rule will be suitably revised to provide employment to meritorious sportspersons in Groups A and B categories also.
523,"Similarly, all public sector undertakings will be advised to employ international medal winners in Groups A and B categories."
524,Encourage business houses to set aside some resources for the development of sports.
525,"They will be offered tax incentives for creating sports infrastructure and sponsoring sports events at district, State, national and international level."
526,Make the management of various agencies involved in sports promotion more efficient and accountable.
527,All these institutions will be made to recognise that our sportspersons are the most important entity in our strategy to achieve excellence in sports.
528,"Hence, transparency will be ensured in their functioning."
529,Amend guidelines for the MPLAD scheme so that MPs can make their funds available for promotion of sports and adventure activities.
530,Mandate all new housing colonies to include sports facilities.
531,Enhance Plan allocation for sports development and encourage State Governments to fully discharge their responsibility in the promotion of sports.
532,BJP MANIFESTO - LOK SABHA ELECTION 2009 33 WOMEN’S EMPOWERMENT NARI SHAKTI KEY TO INCLUSIVE DEVELOPMENT The BJP’s political adversaries talk of women’s empowerment but have done nothing to truly empower them.
533,The Congress had promised to introduce the law for women’s reservation in State Assemblies and Parliament.
534,But it had neither the conviction to introduce the legislation nor the courage to stand up to its allies who are opposed to the political empowerment of women.
535,"The BJP remains committed to 33 per cent political representation for women, and shall act on this after coming to power."
536,"There are other key areas where the BJP will focus its attention to empower women: Introduce the Ladli Lakshmi Scheme, which has been a big success in Madhya Pradesh, at the national level to encourage girls to attend school up to at least pre-college level."
537,"Under this scheme, each girl child from disadvantaged families will receive Rs 2,000 on reaching Class 6; Rs 4,000 in Class 9; Rs 7,500 in Class 11; and, Rs 1,10,000 on completing 21 years of age."
538,"From Class 6 onwards, she will get a stipend of Rs 2,400 per year till such time she remains in school."
539,"Adopt the Bhamashah Vitteeya Sashaktikaran Evam Naari Samriddhi Yojana, conceived by the erstwhile BJP Government in Rajasthan, to financially empower women from Below Poverty Line, Scheduled Castes and Scheduled Tribes families and those of small and marginal farmers."
540,"Under this scheme, bank accounts will be opened for the beneficiary women and they alone will be able to operate the accounts through specially designed smart cards."
541,"An initial deposit of Rs 1,500 will be made in the bank accounts."
542,The scheme also envisages job creation through opening of banks in remote areas and counsellors to help the beneficiaries to manage their accounts.
543,"A national programme will be launched, in cooperation with State Governments, to provide bicycles to girls from Below Poverty Line Families who attend school."
544,"Review and revamp women’s participation in local self-governance, especially panchayati raj bodies."
545,Adopt a National Policy on Women’s Economic Empowerment to ensure every woman has access to livelihood and enhance the income of all categories of working women.
546,"Gender discrimination in wages, whether in organised or unorganised sector, will be eliminated."
547,"Remove all remaining gender disparities in property rights, marital rights and cohabitation rights."
548,"34 BJP MANIFESTO - LOK SABHA ELECTION 2009 Support for programmes like ‘Swavalamban’ and ‘STEP’ (Support to Training and Employment Programme), which promote self-employment and entrepreneurship for women through self-help groups, will be greatly enhanced."
549,"Technical and management services for those engaged in handicrafts, food-processing, handloom, garments, etc, will be strengthened."
550,"Added focus will be provided for implementing these programmes in the North-East, Jammu & Kashmir, and areas affected by Maoism."
551,"Enterprises promoted by women, or employing a large number of women, will be given ‘fast track’ facilitation."
552,They will get loans at preferential rates of interest.
553,"Laws to check female foeticide, dowry, child marriage, trafficking, rape and family violence will be reviewed, strengthened and strictly enforced."
554,The CrPC will be amended to ensure the rights of victims of rape are not diminished and the guilty are not able to tamper with evidence or escape the law of the land.
555,"A special programme will be launched, in cooperation with State Governments, to ensure full security for women."
556,Programmes aimed at helping indigent women and women in distress will be strengthened with the cooperation of State Governments.
557,Every effort will be made to expand and improve upon the existing network of working women’s hostels.
558,"The current extremely low salaries of Anganwadi workers and helpers, who are the backbone of the Integrated Child Development Scheme, will be doubled."
559,Protecting Women’s Rights Article 44 of the Constitution of India lists Uniform Civil Code as one of the Directive Principles of State Policy.
560,There cannot be real gender equality till such time India adopts a Uniform Civil Code which protects the rights of all women.
561,"The BJP, as a first step towards this constitutionally mandated direction, will set up a Commission to draft a Uniform Civil Code, drawing upon the best traditions and harmonising them with the modern times."
562,"The Commission will also study reforms towards gender equality in other countries, including Islamic countries."
563,"BJP MANIFESTO - LOK SABHA ELECTION 2009 35 DALITS, OBCs & ECONOMICALLY WEAKER SECTIONS OF SOCIETY WE WILL ENSURE SOCIAL JUSTICE AND HARMONY The BJP is committed to the principle of Social Justice (Samajik Nyay) and Samajik Samarasata (Social Harmony)."
564,"Instead of pursuing identity politics which do not fetch benefits to Dalits, OBCs and other deprived sections of our society, the BJP will focus on tangible development and empowerment."
565,"The BJP will boost opportunities for entrepreneurship and commerce among Dalits, OBCs and other deprived sections of our society so that India’s social diversity is fairly reflected in its economic diversity."
566,"Atrocities against Dalits, Tribals and weaker sections of society will be firmly dealt with."
567,The extremely backward communities need urgent Government assistance.
568,Special efforts will be made to reach out to them.
569,"In contrast to the UPA years when an additional 55 million people were pushed below the poverty line, the BJP will strive to bring families above the poverty line through aggressive policies and targeted programmes."
570,A mission-mode approach will be adopted for providing the following to deprived communities: Special educational facilities through Sarva Shiksha Abhiyaan.
571,"Water, health, sanitation and hygiene for all families/habitations."
572,A special component will be created in all development schemes to benefit the deprived sections of society.
573,An ‘Extremely Backward Communities Development Bank’ will be set up for promoting skill enhancement through learn-and-earn schemes for their uplift.
574,"The BJP will introduce education and job quotas on the basis of economic criteria for all economically weaker sections of society other than Scheduled Castes, Scheduled Tribes and OBCs, who will continue to enjoy quota benefits."
575,36 BJP MANIFESTO - LOK SABHA ELECTION 2009 TRIBAL DEVELOPMENT LONG-TERM STRATEGY FOR LASTING WELFARE It is a proven fact that incremental and piecemeal attempts for the development of tribals have not helped.
576,"Hence, the BJP will adopt a comprehensive, all-encompassing long-term strategy to empower tribals and ensure their welfare."
577,"We will draw upon the experience of our Governments in Gujarat, Madhya Pradesh and Chhattisgarh which have successfully implemented tribal welfare and development schemes."
578,"We will initiate a ‘Van Bandhu Kalyan Yojana’ at the national level, to be overseen by a ‘Tribal Development Authority’."
579,"This scheme will focus on: Setting up new schools and colleges, as also engineering colleges, polytechnics, agri- engineering colleges, nursing schools, veterinary schools."
580,"Upgrading housing, water and health facilities."
581,Electrification of tribal hamlets and provision of all-weather roads.
582,"Initiating new economic activities related to agriculture and agri-processing, horticulture, etc."
583,Promoting dairy-based activities.
584,Creating employment opportunities by promoting bamboo-processing units and small- scale units.
585,Preventing tribal land from being alienated.
586,Facilitating access to minor forest produce and creating a network of rural markets.
587,Establishing a National Research Centre for the preservation of tribal culture and languages.
588,Providing adequate funds for tribal welfare and development.
589,BJP MANIFESTO - LOK SABHA ELECTION 2009 37 SENIOR CITIZENS CARE AND RESPECT FOR THE ELDERLY The elderly deserve full support of both Government and society.
590,The BJP is committed to the welfare of senior citizens.
591,A separate department will be created in the Social Welfare Ministry to deal with senior citizens’ issues.
592,We will: Review pensions and pension policies to ensure benefits keep pace with the actual cost of living.
593,Study the feasibility of introducing higher interest rates on savings for all citizens above 60 years of age.
594,Rationalise travel concessions.
595,Introduce a health insurance policy that does not discriminate against the elderly.
596,"Income tax benefits for senior citizens will be made available at 60 years, instead of 65 years as is the practice at present."
597,Review existing provisions of old age pension scheme and expand its application.
598,CARE OF THE DISABLED INTEGRATING THE DIFFERENTLY ABLED Disabled people constitute five per cent of India’s population.
599,Years of neglect has delayed their integration into the social mainstream.
600,Their welfare and rehabilitation is integral to NDA’s vision of a caring society and a responsive government.
601,The BJP will: Ensure and implement the right for education and vocational training for the disabled.
