,0
257,Bring a Bill to set up a National Environmental	Appraisal	and	Monitoring Authority	to	conduct	rigorous	and	time- bound environmental appraisals and Accelerating	Job	Creation	and	Skill Development The ‘National Manufacturing landmark Policy’	of the	UPA	government	brought	the 16 17 agenda	of job	creation	and	manufacturing	led growth on the policy landscape.
258,This policy incorporates	the	agenda	of creating	10	crore jobs	in	the	manufacturing	sector	alone	within one decade.
259,"Today,	two-thirds	of Indians,	nearly	80	crore Indians, are below 35 years of age."
260,"Getting well	paying,	decent	jobs	or	entrepreneurship opportunities as they enter working age, is their	number	one	priority."
261,"While	a	number	of steps	have	been	taken	in	this	direction	in	the last	decade,	this	remains	an	overriding	national priority,	requiring	a	lot	more	to	be	done."
262,The Indian National Congress will announce a Jobs	Agenda	within	100	days	of forming	the government.
263,This agenda	will	include the following elements: The Indian N a t i o n a l is Congress c o m m i t t e d creation to industrial of c o r r i d o r s catalyze to economic growth and give a focused thrust	to	manufacturing	in	the	country.
264,Create 100 new urban clusters around existing	small	and	emerging	cities	and	link them	with	power	and	transport	facilities to	scale	existing	economic	activities.
265,4. rate investment to Increase India’s 38 % to ensure more new investments are	made	to	create	jobs.
266,"‘Ease of Doing Improving India’s Business’ ranking from the current 134 to	75	within	5	years,	by	streamlining	the process for starting a business, getting various permits, easing access to credit, streamlining	the	tax	enforcement	system, and	various	other	interventions."
267,and a robust monitoring system will be put	in	place	to	track	the	manner	in	which skills	are	imparted	and	certifications	given at	the	ground	level	under	this	scheme.
268,enacted	several	laws	to	protect	their	interests including the Unorganised Workers’ Social Security Act.
269,We will ensure the effective implementations	of all	such	laws.
270,Create an enhanced framework to promote exports.
271,"Waive off all taxes, Central	and	State,	that	go	into	exported products."
272,tariff protection	so	that	there	is	an	incentive	to manufacture goods in India rather than import	them.
273,Put a minimum Community colleges at stand the crossroads of higher education and the real	world.
274,We	have	begun	a	programme to convert 200 existing educational institutions into community colleges.
275,This	will	be	completed	within	5	years.
276,"The Congress-led UPA government, being fully aware of the importance of skilling to increase employability set up the	National	Skills	Development	Agency The	Indian	National	Congress	is	committed to the creation of new and upgrading of existing Industrial Training Institutes (ITIs)."
277,Recognising the need to have The	Indian	National	Congress	will	ensure health	insurance	as	well	as	pension	cover for	this	group.
278,"The Indian National Congress is committed	to	the	strictest	implementation of Contract (Regulation and Abolition) Act of 1970, to end exploitation of workers and to improve their	welfare	and	working	conditions."
279,Labour The deTailed aCTion plan 2014 -2019 We will focus specially on working labour in hazardous industries.
280,"Aadhaar a powerful for the migrant is tool protecting interests of labour, as well as ensuring the smooth flow of remittances	to	their	families."
281,"All	migrant labour	will	be	covered	under	the	Aadhaar programme	in	the	next	one	year,	through a	special	campaign."
282,"The special needs of labour working in plantations, particularly those relating to housing, will be addressed through ongoing	programmes."
283,"The Unorganised Workers’ Social Security	Act,	2008	has	been	enacted;	this will	be	implemented	in	letter	and	spirit."
284,"to coordinate various disparate training efforts of different Central government ministries, State governments, industry, etc."
285,We commit the resources	at	its	disposal	and	enhance	its mandate.
286,"increasing to Reform the Apprentice Act, 1961, to encourage	more	firms	to	hire	apprentices in	their	firms,	which	has	proven	to	be	a very	effective	way	of providing	“on-the- job	training”	to	new	employees."
287,"The Standard Training Assessment and Reward (STAR) Scheme set up by the UPA government will be better funded quality world-class training methods and infrastructure,	we	will	introduce	incentives for	Public	Private	Partnership	and	engage world	class	expertise	to	ensure	our	youth are best equipped to take on demanding jobs	in	today’s	globalized	world."
288,"protecting the interests of labour The Indian National Congress will extend social	security	to	the	entire	labour	class,	both organised	and	unorganised."
289,The Indian National Congress has stood for the cause and rights of labour.
290,We have 18 19 We	will	set	up	a	Commission	to	explore the possibility of bringing all Labour Laws	under	one	comprehensive	Law.
291,right to health The Indian National Congress will increase health expenditure to 3% of GDP and provide	universal	and	quality	health	care	for all	Indians.
292,The	Indian	National	Congress	has	endeavoured to	provide	quality	public	health	services	to	all citizens.
293,Its forward-looking Schemes have achieved	great	success.
294,This	is	reflected	in	the decline in the Maternal Mortality Ratio and Infant Mortality Rate.
295,"The Janani Suraksha Yojana, a scheme started	to	encourage institutional	delivery has achieved great success	in	increasing of number the beneficiaries from 7.3	lakh	in	2005-06, to nearly 113 lakh pregnant women in 2010-11."
296,"The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive primary, secondary and	tertiary	care."
297,The Indian National Congress commits itself to increasing the Institutional Delivery	Rate.
298,Maternal	and	child	health care will also continue to be a major focus.
299,We aim to reduce the Infant Mortality Rate and Maternal Mortality Ratio	drastically.
300,Almost	56%	of adolescent	girls	in	India	are anaemic.
301,Anaemia	and	malnutrition	among comprehensive care and support to all persons	living	with	HIV/AIDS.
302,"We will launch focused intervention to improve the Child Sex Ratio, within an overall “National Strategy for Care and Protection	of the	Girl	Child”	from	birth to adolescence."
303,Health and Family Welfare	Programmes will be strengthened to achieve a Total Fertility	Rate	(TFR)	of 2.1	between	2017 and	2020.
304,Particular	attention	will	be	paid to regions which still have a high TFR (above	2.5).
305,(AWWs) Anganwadi Workers and Community Health Officers etc.
306,We will work to fill the current vacancies and competencies their through nationwide capacity building programmes linked to the National Health	Mission.
307,"improve We will create 6o lakh new jobs in the health sector by 2020 by training and expanding the current teaching programmes	for	healthcare	professionals, particularly sector institutions."
308,We will start a three-year Diploma	Course	in	Public	Health.
309,the public in The deTailed aCTion plan 2014 -2019 Primary health care infrastructure will	be	strengthened right	upto	the	point of the community health centre and continuity of care would	be	assured.
310,We were the first party to implement development policies as human rights.
311,"To strengthen	this	framework,	we	now	pledge to enact a Right to Health to ensure that all people obtain easily accessible, quality health services, based on a combination of public provision and social insurance."
312,The new National Health Mission will emphasize	both	rural	and	urban	health	care.
313,"We will provide for 5 state of the art mobile health care vans in every district, equipped with x-ray and other equipment,	to	provide	health	care	check ups including, mammography, blood tests,	etc."
314,mothers	endanger	the	mother’s	health	and causes	growth	retardation	and	vulnerability to diseases in children.
315,This is not just a socio-economic challenge; it is a political challenge to which the Indian National Congress	reaffirms	its	commitment.
316,Almost 60% of open defecation in the world	takes	place	in	India.
317,Poor	sanitation is a serious health hazard.
318,We will endeavour to provide a functional toilet in	every	school	and	every	household.
319,There	has	been	a	reduction	of new	HIV infections in the country by 57%.
320,We aim to reduce this further and provide India’s success in becoming polio-free through vaccination will be replicated.
321,Our	goal	is	to	ensure	universal	coverage of through campaigns and effective monitoring in districts	throughout	the	country.
322,"immunization routine To ensure effective implementation of all health related initiatives, we will work to strengthen the primary health workforce including Accredited (ASHAs), Social Health Activists Auxiliary Nurse Midwives (ANMs), Male Multipurpose Workers (MMWs), empowering scheduled Castes, scheduled Tribes and other backward Classes The Indian National Congress will continue to work towards the empowerment of the marginalised	sections	of society."
323,The principles of equity and inclusion have been weaved into the very fabric of the Indian	National	Congress.
324,"It	is	because	of the initiatives of the Indian National Congress that the Scheduled Castes, Scheduled Tribes and Other Backward Classes have seen 20 21 improvement an in key socio-economic indicators."
325,In	fact	the	annual	rate	of decline for poverty in the period between 2004–05 and 2009–10 has been much higher than between	1993-94	and	2004-05	for	Scheduled Castes	and	Scheduled	Tribes.
326,"The Indian National Congress has enacted several	laws	for	the	weaker	sections	including the	Manual	Scavengers	and	their	Rehabilitation Act, 2013 to push for rehabilitation of (117th these families."
327,The Constitution Amendment)	Bill	2012	to	provide	reservation in promotions for Scheduled Castes and Scheduled	Tribes	has	been	passed	by	the	Rajya Sabha.
328,"We will continue to fight the deep- seated prejudices, t r a d i t i o n a l and hierarchies disparities faced by these sections, socially, politically and	economically."
329,"The Indian N a t i o n a l is Congress committed to finding a way forward for introducing reservation	in	education	and	employment for economically weaker sections of all communities	without	in	any	way	affecting for Scheduled existing Castes, Scheduled Tribes and Other Backward	Classes."
330,reservations We	now	pledge	to	enact	central	legislation on the Scheduled Castes and Scheduled Tribes	Sub	Plans	so	that	the	development of Scheduled Castes and Scheduled Tribes can be accelerated to become at par	with	other	Castes.
331,"The Indian National Congress will ensure the passage of the Scheduled Castes	and	Scheduled	Tribes	(Prevention of Atrocities)	Amendment	Bill,	2013."
332,"With a strong focus on education and vocational skills, we will endeavour to establish one Navodaya Vidyalaya type of school of high standards for weaker sections,	in	every	Block	of the	country."
333,"We will continue to provide assistance to fund the cost of education in both private and government institutions for Scheduled Caste and Scheduled Tribe students,	with	priority	to	those	students pay	for	the	appropriate	skill	development course."
334,The	Indian	National	Congress	has	ensured the reservation of 4% of procurement from	small	and	medium	Scheduled	Caste and Scheduled Tribe enterprises.
335,We will push for strict implementation of this norm.
336,"The Indian National Congress, recognizing that dalit women are more socially	and	economically	vulnerable,	has endeavored	to	work	for	their	upliftment and welfare and will continue to ensure dignity through economic and social empowerment."
337,The Indian National Congress is committed	to	creating	national	consensus on affirmative action for Scheduled Castes and Scheduled Tribes in the private	sector.
338,We will take steps to ensure that all reserved	posts	are	filled	and	a	special	drive will	be	undertaken	to	fill	all	the	backlog vacancies	in	reserved	posts	in	government and	Public	Sector	Undertakings.
339,"The	Indian National Congress is	deeply committed to developing a National Action Plan for the Development of Scheduled Castes, Scheduled Tribes and Other Backward Classes."
340,"There	shall be	a	special	survey, which will be undertaken once every five years to estimate, on select	development indicators, the gap in	the	development of these	groups."
341,The deTailed aCTion plan 2014 -2019 whose	parental	income	is	less	than	₹	6 lakh	per	annum.
342,All	Scheduled	Caste	and	Scheduled	Tribe students fulfilling the admission criteria will	be	provided	with	universal	access	to the Rajiv Gandhi Research Fellowships.
343,"In addition, 1000 overseas scholarships for eligible students will be provided annually."
344,"Every Scheduled Caste or Scheduled Tribe unemployed graduate or post graduate will be provided with a Skill Development Voucher of ₹ 10,000 to We	will	encourage	and	support	Scheduled Caste	and	Scheduled	Tribe	entrepreneurs by providing them easy access to credit and other incentives like tax rebates at the initial stages of establishment of their	business	etc."
345,and creating We will focus on development activities economic social for opportunities for Scheduled Tribes.
346,"We will	ensure	the	stringent	implementation of PESA, 1996 and the Forest Rights Act, 2006 to ensure that Scheduled Tribes are empowered	and	brought into the mainstream."
347,The Indian National Congress will ensure that the existing Rajiv Gandhi National	Fellowship	for	Scheduled	Caste and Scheduled Tribe Candidates will be extended	to	students	belonging	to	Other Backward	Classes.
348,"The Indian National Congress will establish Special Commissions for Scheduled Castes, Scheduled Tribes and Other Backward Classes to identify communities within each group which have	not	benefited	from	reservations	and other	affirmative	action	programmes	and which	need	to	be	given	a	special	focus."
349,22 23 Women’s empowerment and protection of Children The Indian National Congress will ensure the safety and security of our women and children.
350,"We	will	provide	them	equal	access	to social,	economic	and	political	opportunities."
351,The	Indian	National	Congress	is	a	party	that has	gone	beyond	the	rhetoric	and	hyperbole relied on by most parties when it comes to the empowerment of women and children.
352,"The Indian National Congress has enacted several women and child oriented Acts, including the Criminal Law (Amendment) Bill, the 2013, Sexual Harassment at of Women Workplace	(Prevention, Prohibition and Redressal)	Act,	2013, the Criminal Law (Amendment) Act, 2013, Commission for Protection of Child Rights Act, 2005, and the Protection of Children from Sexual Offences Act, 2012."
353,We have also ensured that gender equality and child care facilities are mainstreamed in government schemes like MGNREGA.
354,We will continue to	work	for	the	development	our	women	and children.
355,"The	Indian	National	Congress	will	ensure that all laws for the welfare of children including the Child Labour (Prohibition and Regulation) Act and the Protection of Children from Sexual Offences Act, 2012,	will	be	strictly	enforced."
356,"We will further strengthen and expand the scope of the National Commission for	Protection	of Child	Rights,	set	up	in 2007."
357,We will also ensure that the strongest possible	action	is	taken	to	prevent	child trafficking.
358,The quality of the Integrated Child (ICDS) Development improved programme will be vastly and special incentives will be given to Anganwadi	workers.
359,Scheme Fast-Track Courts will be established with ‘in-camera’ proceedings facilities in State headquarters and in regional centres.
360,The purpose of these Courts will be solely to address crimes against women.
361,Mandatory procedure for the rapid	conclusion	of cases	where	custody of children is involved shall be put in place.
362,"We will increase the number of girls hostels, particularly in tribal areas and hostels	for	working	women,	with	day	care, to encourage women to become well- educated	and	earn	their	own	livelihood."
363,psycho-social aid in cases of rape and domestic	violence	against	women.
364,"The	Indian	National	Congress,	true	to	its long-standing	history,	will	take	measures to enable increased participation and reservation	for	women	at	all	levels	within the government."
365,"We will ensure that at least	25%	of the	total	police	officers,	sub- inspectors	and	constables	at	every	police station in the country will be women, over the next five years."
366,We will ensure the	number	of women	police	stations	in the	country	goes	up	from	500	to	2000	in the	next	five	years.
367,The deTailed aCTion plan 2014 -2019 The Indian National Congress at earmark will least 30% of all flowing funds Panchayats into and Nagarpalikas development for of women and children and focus special on needs of female agricultural labour and women	cultivators.
368,"the We will encourage the setting up of “Poorn Shakti Kendras” at block level to provide a single window mechanism for awareness, information, access and utilisation of government schemes and programmes."
369,"The	Indian	National	Congress	will	provide land rights for women especially single women, women-headed households, land for women whose husbands have migrated	away	from	villages."
370,"The is Indian National Congress committed to the enactment of the Women’s Reservation Bill to reserve 33	%	of all	seats	in	the	Lok	Sabha,	and	in all	State	legislative	assemblies	for	women."
371,We will initiate immediate action to formulate	a	Citizens	Charter	for	Women’s Safety	and	Security.
372,The	Indian	National	Congress	has	placed a high premium on the education of women.
373,"We	will	continue	with	this	focus, to	achieve	gender	parity	in	literacy."
374,We	will	ensure	that	all	measures	are	taken to	make	women	feel	safe	and	protected.
375,"We will expedite such measures as the creation of functional helplines in all major	towns	and	cities	and	rural	areas	for prompt grievance redressal for women, exclusive	24-hour	transport	facilities	and gender	sensitivity	classes	for	police	men and women, particularly in registering and investigating complaints made by women."
376,"The	Indian	National	Congress	will	open “One	Stop	Crisis	Centres”	for	women	in all	hospitals	to	provide	medical,	legal	and 24 25 Through the NRLM we will provide low	interest	loans,	of upto	₹	1	lakh,	to women	for	livelihood	activities."
377,"safeguarding Minorities The	Indian	National	Congress	will	focus	on accelerating concrete, sustainable and long- term plans for the welfare of the Nation’s minorities."
378,The Indian National Congress has always been	at	the	forefront	in	promoting	Schemes for	the	welfare	of minorities.
379,A	separate	and dedicated Ministry of Minority Affairs was established under the Congress-led UPA-I ‘Priority Sector Lending’ disbursement for	minorities	has	steadily	increased.
380,We will continue to ensure that members of the minority communities have easy access to credit and other incentives to encourage like entrepreneurship.
381,"tax rebates etc., For the effective management of Waqf properties	and	in	realisation	of the	specific promise made in 2009, the Congress- led UPA government became the first government	to	pass	a	law	providing	clear guidelines	to	prevent	the	usurpation	and mismanagement of Waqf properties."
382,The	Indian	National	Congress	pledges	to continue	with	this	programme.
383,"the We will work to create a ready corpus, the Maulana lines of along for young Azad Educational Fund entrepreneurs."
384,"development Skills programmes for minorities which have been carried out successfully in various districts,	will	be	implemented	across	the country."
385,"While much work has been done to implement	the	recommendations	of the Sachar Committee, the Indian National Congress will work tirelessly to ensure that every single recommendation is reviewed and efforts are made for their implementation."
386,The deTailed aCTion plan 2014 -2019 The	Indian	National	Congress	will	strive to clear all pending compensations to women	with	missing	husbands	in	areas	of unrest	and	conflict	and	especially	border areas	including	providing	employment	to war widows and their families.
387,"We will institutional strengthen arrangements	to	provide	access	to	credit, training	and	marketing	for	women	in	the unorganised sector in peri-urban and rural areas."
388,"The	Indian National Congress is	deeply distressed with the continued sexual exploitation of tribal girls at various such places, as hostels, and continued trafficking in young women b e l o n g i n g to tribal communities."
389,"This matter receive will the highest priority	and	will	be	taken	up	with	all	State governments	and	special	Schemes	will	be introduced, like through the National Rural Livelihood Mission (NRLM) for securing	their	livelihoods."
390,government.
391,Since then many far-reaching programmes in various sectors have been implemented	with	significant	results.
392,The	Indian	National	Congress	will	work with women’s Self-Help-Groups for the distribution	of free	sanitary	napkins	for adolescent	girls.
393,The Indian National Congress believes that	society	should	be	more	sensitive	to the	rights	of the	transgender	community.
394,This issue will receive separate and continued attention.
395,Numerous have been scholarships distributed to children belonging to the minority community.
396,The Corpus of the Maulana	Azad	Education	Foundation	has been	more	than	tripled	to	over	Rs	700	crore in an attempt to encourage candidates from	the	minority	communities	to	pursue opportunities in higher education.
397,This work will be continued so as to ensure that	no	child	who	applies	for	educational support	is	denied	it	at	any	level.
398,"The Prevention of Communal and Targeted Violence (Access to Justice and Reparations) Bill, 2013, which was drafted and introduced by the Indian National Congress will be passed as a matter	of priority."
399,The Congress-led UPA government has taken steps to address the conditions of backward minorities by aiming to provide them reservation in educational government institutions employment.
400,We	will pursue	this	matter closely in Court and ensure that the policy is implemented through proper legislation.
401,"and in youth and student agenda The	Indian	National will Congress continue to focus on youth capacity building, education, and leadership development."
402,Opening	up	the	political	system and giving a voice to each and every young Indian	will	continue	to	be	a	priority	area.
403,The Indian National Congress believes our youth is our biggest asset.
404,In the past decade not only have we actively encouraged young leadership and political opportunities for all but also remained committed to creating an enabling and rewarding environment to build the	capacity	of our	youth	to	take	on	roles	more actively	in	our	country’s	future.
405,"We	spend	more than ₹ 90,000 crore across various schemes for	the	youth,	and	we	will	only	increase	this."
406,26 27 Building	the	Best	Education	System in	the	World	for	our	Students The Indian National Congress has been unequivocal in its emphasis and support for providing affordable and quality education.
407,We will continue to keep education on the very	top	of our	development	agenda.
408,"is Education the backbone of human development and is vital to ensuring equal social, political and economic opportunities for all citizens."
409,"We enacted the Right to Education Act 2009, which provides for free and compulsory education for children between the ages of 6 and 14 years."
410,"As a result, enrolment of children at the primary education now stage has reached near universal levels."
411,1.98 lakh primary schools and 1.1 lakh	upper	primary schools have been constructed.
412,"Under UPA-I and UPA- II, the per capita public expenditure on education	increased	from	₹	888	in	2004–05 to	₹	2,985	in	2011–12."
413,"Our	focus	will	now be	on	improving	the	quality	of education-	we will move from “Sarva Shiksha Abhiyan” to “Shreshth	Shiksha	Abhiyan.” the The Indian National Congress will implementation of strengthen the Right to Education Act to ensure learning outcomes, adequate quality infrastructure and facilities in schools, regular teacher training and an optimal Pupil	Teacher	Ratio."
414,"We	will	also	ensure quality in teacher training by making suitable	investments	and	amendments	to regulations,	wherever	required."
415,"We will enhance focus and resources on the implementation of the Rashtriya Madhyamik	Shiksha	Abhiyan,	to	improve quality of secondary education."
416,We will achieve near universal enrolment in secondary	education.
417,The	Indian	National	Congress	will	place a special emphasis on reducing the drop-out rate particularly in middle and secondary	levels.
418,The Indian National Congress will take systematic	steps	to	address	issues	relating to discrimination against students from the	North	East	and	Jammu	and	Kashmir.
419,We	will	continue	to	place	a	special	focus on ensuring educational access to civil strife affected areas and the North East region.
420,"To focus on higher education, we launched	the	Rashtriya	Uchhatar	Shiksha Abhiyan (RUSA) to provide strategic funding	to	improve	college	and	university infrastructure."
421,"RUSA	will	help	create	70 new	universities,	provide	infrastructure	in to expand The Indian National Congress will to continue providing interest-free educations loans to students at all levels especially to the weaker	sections	of society."
422,its support The Indian National Congress is commited to exploring the possible partnerships with the private sector in the delivery of education.
423,"New Public Private Partnership models will be explored and appropriate regulatory procedures, systems, policies	and	incentives	will	be	developed, to enable private education providers to take on the challenge of expanding and improving secondary education, in accreditation The deTailed aCTion plan 2014 -2019 particular."
424,"Indian National Congress will establish	a	“National Youth	Commission”, which will be a and professional focal dedicated youth for point development in all aspects."
425,We will establish a centralised students to encourage exchange programme National	unity.
426,Promoting	Sports The Indian National Congress remains sports committed opportunities are expanded and made more available	and	accessible	to	the	youth.
427,ensuring that to We	will	strive	to	be	a	Nation	where	sport	in all	its	forms	is	promoted	and	encouraged.
428,"Due	to	the	UPA-II’s	recent	efforts,	India has	been	reinstated	as	a	member	of the We will establish independent an oversee to regulatory mechanism State and private institutions to ensure standardisation	and	quality	of education."
429,We will support regional and context specific curricula as well focus on developing	life	skills	including	leadership building.
430,We	are	committed	to	the	cause	of special education.
431,We will strengthen facilities for children with special needs and disabilities.
432,We	will	also	award	priority	to developing	infrastructure	for	differently- abled	persons.
433,"current	universities,	upgrade	autonomous colleges	to	Universities,	and	create	a	new model of general degree colleges and professional	institutions."
434,"The	Indian	National	Congress	will	set	up a	“National	Commission	for	Students”,	a body	which	will	protect	and	promote	the interests of students."
435,"This Commission will review Constitutional and legal safeguards for students, recommend remedial legislative measures, facilitate redressal of grievances and advise the government on all policy matters concerning	students."
436,28 29 International Olympic Committee.
437,The Indian National Congress will continue to clean up sports administration.
438,We will	ensure	active	involvement	of former sportspersons	in	sports	administration.
439,The	Rajiv	Gandhi	Khel	Abhiyan	launched by the Congress-led UPA government will be implemented to ensure high quality sporting facilities in every block of the	country.
440,A	“National	Sports	Education	University” will be set up to educate students of exceptional	talent.
441,There	would	be	a	team of experts who would be continuously scouting for talent in every sport across the country in the age-group of 8-15 years.
442,It will have world class coaches and facilities.
443,"youth	in	Railways,	Indian	Army	and	other Central	government	departments."
444,The Indian National Congress remains committed	to	eradicating	the	problem	of drug	abuse.
445,A	nation-wide	assessment	of the prevalence of this problem will be undertaken.
446,Funding will be adequately provided for drug-rehabilitation centres which	will	be	set	up	in	each	district.
447,"The National Service Scheme, launched by the Congress-led UPA government for	graduates,	aims	to	enhance	IT	literacy, financial	literacy,	english	communication and other soft skills; to make the youth rural development and panchayati raj The Indian National Congress will continue to	work	progressively	to	ensure	the	prosperity of rural	India."
448,"In	the	ten	years	of UPA-I	and	UPA-II,	the	rural areas	of the	country	have	seen	unprecedented economic development and improvement in quality	of life."
449,"For	the	first	time	in	over	two decades,	the	increase	in	rural	consumption,	at 18%,	has	outpaced	urban	consumption."
450,Rural poverty declined at 0.7 percentage points per year between 1993-94 and 2004-05.
451,"It declined more than three times faster at 2.3 Accredited Social Health Activist (ASHA) workers and various others, must	have	their	contributions	recognised in a meaningful manner."
452,The Indian National Congress will ensure that they are compensated adequately for their services and have access to high quality training	and	decent	working	conditions.
453,"The	Indian	National	Congress	fulfilled	its promise and implemented the National Food	Security	Act,	a	statutory	guarantee to ensure adequate quantity and quality of food at affordable prices to people to	live	their	life	with	dignity."
454,The	Indian to National Congress will attempt expand focus the of the current food security Schemes to include subsidised pulses and cooking oil for beneficiaries of Antyodaya Anna Yojana.
455,The deTailed aCTion plan 2014 -2019 Other	Youth	Issues The Indian National Congress will promote social and entrepreneurship development among the youth.
456,"inclusiveness, employability The Indian National Congress will provide a special youth development package	(entrepreneurship/employment) for Left-Wing Extremism affected areas with special focus on women and Scheduled	Castes	and	Scheduled	Tribes."
457,We	will	start	a	special	drive	for	recruitment of North East and Jammu & Kashmir more employable.
458,The Indian National Congress is committed to increasing funding	and	reach	of this	Scheme	while prioritising	its	implementation.
459,We will set up government We will seek to ensure priority to differently-abled youth with respect to education	and	employment	opportunities.
460,run facilitation employment centers foreign employment opportunities.
461,These will curtail middlemen/fraudulent help recruiting agencies.
462,The Ministry of Overseas	Indian	Affairs	will	be	the	nodal agency	for	this.
463,for youth exchange/ seeking percentage	points	per	year	in	the	UPA	period between	2004-05	and	2011-12. in terms Farm wages increased real impressively after 2004 to reach ₹184.7 in 2012-13.
464,"Our flagship and per day historic programme, the Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA) has been a significant contributor	in	this;	on	an	average	1	in	every 4 rural households has sought work under MGNREGA	every	year."
465,"All development functionaries at the village level who perform vital nation- building tasks like Anganwadi workers, (ANMs), Auxiliary Nurse Midwives The Indian National Congress will implement a Universal	Pension	Scheme,	for	the	elderly, destitute, widows and other similar groups	(based	on	certain	exclusions)."
466,We will expand the current Pradhan Mantri Gram Sadak Yojana (PMGSY) to ensure that an all-weather road will connect	all	habitations	with	a	population of 125	persons	and	above.
467,"To promote effective access to clean drinking water and water for irrigation, we will set up a legal and institutional framework, in discussion and with consensus of States, for water."
468,We will 30 31 also ensure 100% coverage of rural habitations	for	drinking	water	in	the	next five	years.
469,We will continue to support Self-Help- Groups (SHGs) and assist the poor to set up small businesses.
470,We will set up more branches of the Bharatiya Mahila Bank and women only branches of other public sector banks.
471,Our target is to ensure the formation of 7	crore	SHGs	by	2019.
472,The	Indian	National	Congress	will	ensure 100% modernisation and digitisation of land records to ensure transparency in land titles.
473,"c.	Gram Sabhas are strengthened and legally	mandated	to	secure	responsible and	responsive	local	government; d.	The	individual	citizen	is	empowered	to secure, through the local Panchayat, his	or	her	rights	and	entitlements	and other benefits provided for in the Constitution."
474,"agriculture and farmer Welfare The Indian National Congress will continue to	provide	an	impetus	to	agricultural	growth, productivity and incomes."
475,We will also stay focused	on	providing	all	possible	support	for facilities	and	ware	housing.
476,It	will	ensure that	the	farmer	gets	a	much	higher	value for	her	or	his	produce.
477,"for We will continue to nurture Public increasing Private Partnerships investments	in	value-chains,	cold	storage facilities, grading and standardisation, quality	certification	and	warehouses."
478,This will greatly aid in increasing agriculture productivity	and	exports.
479,"We	will	add	1	crore	hectares	to	irrigated area by completing the radical Water Reforms	Agenda	of the	12th	Plan,	which is based on Irrigation Management particularly	in	regions	where	groundwater depletion	has	taken	place."
480,Small and marginal farmers own more than half the country’s total cattle and buffalo.
481,"However,	only	12%	of the	total expenditure	on	agriculture	is	on	livestock development."
482,"The Indian National Congress	will	place	a	special	emphasis	on livestock,	fisheries,	opening	of veterinary schools	and	centres,	fodder	development through animal husbandry programmes and like MGNREGA."
483,MGNREGA will also be harnessed to support the construction of poultry shelters	and	water	bodies	for	fisheries.
484,"schemes The deTailed aCTion plan 2014 -2019 The Indian N a t i o n a l Congress will s u b s t a n t i a l l y i n c r e a s e P a n c h a y a t f u n d i n g , of especially untied	funds."
485,"We will also encourage Panchayats to raise their own resources so that Panchayat representatives,	in	consultation	with	Gram and Ward Sabhas, can themselves decide how	and	on	what	to	spend	their	money."
486,"We will set up a “National Panchayati Raj	Commission”,	with	branches	in	each State	and	Union	Territory,	so	that: a. Probity and transparency is ensured in the functioning of Panchayats and their	elected	representatives; b. Panchayati Raj functions in line with the Constitution and the laws of the land,	especially	in	tribal	areas	covered by	Panchayat	Extension	to	Scheduled Areas	Act	(PESA); our farmers, in particular women and small and	marginal	farmers."
487,The	Indian	National	Congress	has	instituted schemes like the Rashtriya Krishi Vikas Yojana.
488,"As a result of these measures, the agriculture	GDP	growth	went	up	from	2.6% (under	the	NDA)	to	3.1%	under	UPA-I	and further	to	4%	under	UPA-II."
489,"The historic decision by the Congress- led UPA government to allow Foreign Direct Investment in multibrand retail will transform the agrarian economy as it	will	create	a	beneficial	value	chain	from farm-to-fork,	creating	rural	infrastructure for	sorting,	grading,	packing,	cold	storage Transfer	to	Water	Users	Associations	of farmers."
490,This	will	ensure	Gross	Irrigated Area	crosses	10	crore	hectares	in	India.
491,The current water use efficiency in irrigation is 40%.
492,The Indian National Congress will actively support more efficient	water	use	technologies	including reuse and recycling of water.
493,"We will complete the historic aquifer-mapping and groundwater management programme launched by UPA-II over the	next	five	years,	to	ensure	sustainable utilisation of groundwater to secure the	livelihoods	of lakhs	of our	farmers, the 32 33 The Indian National Congress will	increase	spending to ensure access and quality in agriculture education, including increasing the amount and number of post- scholarships matric and research fellowships for veterinary students."
494,"for The Indian National Congress will insurance increase coverage of crop schemes, particularly among the small and marginal farmers and non-loanee farmers."
495,"Settlement of claims on time, better	crop	yield	estimation	to	determine premiums etc., and involvement of private	sector	will	be	other	areas	of focus."
496,The Indian National Congress will allocate special funds for agricultural research to develop new technologies the Special emphasis will be given for competitiveness of enhancing manufacturing.
497,We will encourage the allotment of land from existing land banks for priority sectors to provide an impetus	to	manufacturing.
498,A	patent	pool	will	be	created	which	will ensure	that	the	Indian	small	and	medium enterprises	are	able	to	access	world-class technology	at	affordable	cost.
499,The Indian National Congress will introduce the Goods and Services Tax Bills and a new Direct Tax Code Bill in Parliament and ensure they are enacted within one year.
500,"We will also announce a Jobs	Agenda,	with	a focus on attracting investments new creation, for 100 days within of government formation."
501,"job for disease management of crops and of livestock, crops,	etc."
502,"high-yielding-varieties The Indian National Congress will conservation promote resource technologies and agriculture practices like integrated farming, organic farming and develop wastelands for dry land farming."
503,"We will cover 250 lakh hectares as watersheds, as part of the dramatically reformed Watershed Integrated Management Programme launched by UPA-II."
