,0
262,The tradition which acted as a social security against hunger weakened with the advent of colonialism and it never revived after we attained freedom.
263,The result is that hunger has become part of Indian social life.
264,"We have to and we shall, ensure that in this land, no one is obliged to sleep on a hungry stomach."
265,"For this purpose, we shall explore and encourage all possible ways, both Governmental and societal, of ensuring food for all."
266,"As a concomitant of food for all, we shall recast the agricultural policy of the country to increase food production so that India once again becomes the land of abundance in food in next five years."
267,"Public Sector Reforms CUTTING down of dissavings will be possible only by pruning the public sector and confining it to sensitive areas where the nation’s physical or economic security is involved and to residual areas where the presence of public sector is necessary for providing a moderating or counterpoising role to the ill effects, if any, of an unchecked private sector."
268,"The minimal public sector will be managed professionally, with least interference by Government."
269,"1 pruning the public sector, it will be ensured that the interests of workers are duly taken care of."
270,Greater emphasis will be placed on retraining and redeployment aspects of the National Renewal Fund rather than confining its scope to retrenchment.
271,Role of Foreign Direct Investment IT is needless to add that national development will be largely funded by capital generated within the country and foreign investment will play only a small role.
272,"The percentage of FDI to total investment in India during the years 1991-96 is less than 2 per cent and confirms that even in the post-reform period, national development has been almost entirely financed by local capital."
273,"However, in areas like infrastructure (particularly energy, roads and ports), promotion of exports and high-technology industries, FDI can usefully supplement national efforts."
274,Policies will be framed consistent with national interest in respect of FDI.
275,The BJP Government will ensure that FDI flows into such priority areas and not in areas where the domestic industry is functioning well.
276,The BJP Government will frame policies to restrict FDI in non-priority areas.
277,FDI will be encouraged to promote exports rather than target the domestic market.
278,FDI is welcome in a non-predatory role in joint ventures rather than in 100 per cent subsidiaries.
279,"Generally, the role of foreign capital should be in harmony with and advance, the nation’s economic objectives, as also in line with other Asian countries."
280,"Again, until the Indian economy reaches a level of global strength, takeovers of existing Indian companies by foreign companies will not be encouraged and suitable, transparent rules will be framed to give effect to this policy."
281,"Even developed nations like France, Germany and Switzerland have restrictions on the takeover of domestic companies."
282,National Agenda for Bhagidari Sector (Un-incorporated Sector) AN analysis of India’s GDP shows that agricultural accounts for 27 per cent; corporate sector 12 per cent; and the Government sector 21 per cent; all adding up to 60 per cent.
283,The balance 40 per cent of the GDP comes from the largest segment of our economy—the unincorporated sector (partnership/proprietorship firms) which bore the brunt of the license-permit quota raj at the cutting edge   of its interaction with the organs of State power.
284,Millions of un- incorporated enterprises in the country contributing 40 per cent of our national income did not deserve even a small paragraph in our Economic Surveys and Reserve Bank reports.
285,This most important segment has so far commanded the least attention and virtually no legitimacy.
286,"The entire establishment ignored these unincorporated enterprises which have a share of nearly 50 per cent of national income in the manufacturing sector, a share of 60 per cent in the construction sector, a share of more than 75 per cent in the transport sector, nearly 90 per cent in the trade sector, more than 80 per cent in hotels and restaurants and nearly 100 per cent in the business and other services like that of a doctor, lawyer, accountant, goldsmith, plumber, porter, mechanic, electrician, tailor, barber, carpenter, driver, priest, cook, musician and in the crafts and professions."
287,We neglected this sector (which is clubbed as part of households in our savings statistics) which constitute the largest segment of savers contributing around 60 per cent of our national savings.
288,"During 1990-96 out of the total gross domestic savings of ₹ 11,32,029 crore, the savings by household sector was ₹ 8,94,918 crore, i.e."
289,nearly 80 per cent and the Bhagidari sector is the largest segment of the household sector other than the salary earners.
290,Any agenda for reform necessarily has to focus its attention on the largest segment of our economy which was also the least cared for during the inspector-raj nurtured by the socialistic regime.
291,But the so-called reforms of the nineties did not address the serious issues of using the phenomenal and enormous savings rate of our middle-class.
292,"The focus of the Government in the nineties, in the name of reforms, concentrated essentially on the corporate sector and foreign investment that came a cropper."
293,"A clear understanding and a broad national agenda, with the following measures, are needed for the Bhagidari sector."
294,(a) The financing cost for this sector is phenomenal and they borrow at usurious interest rates.
295,"There is no exclusive, national-level financing agency for trade activities or for construction activities."
296,Indian private-sector banks need to be encouraged and developed in these areas and the   1 policies should facilitate the same.
297,A separate development bank for this sector will also be considered.
298,(b) There is no social security net for this sector.
299,"With changing patterns in the joint family system, there is even more necessity to introduce the same."
300,The Indian private sector insurance companies can provide this.
301,"Unless and until the social security net is developed for this sector (of course, from the contributions of this sector), economic reforms will be a castle built on American sands and the European air, but not on Indian soil."
302,"(c) In order to mobilize savings of this sectors for targeted poverty alleviation programmes, it would be desirable that full deduction is given for the traditional commitments of the sector, including family obligation and contribution of this sector for temples, mosque, gurudwaras, etc."
303,where free food is provided to poor people daily.
304,"This would reduce the leakages in the anti-poverty schemes currently undertaken, since this method would directly deal with the target groups."
305,Local citizens committee can monitor this.
306,The fear of God is a more powerful authority than that of the Government in a country like India.
307,"(d) This sector is a target for all levels of the State machinery like politicians, policemen, tax officials and municipal authorities."
308,A national-level awareness programme of this sector’s contribution and a national-level law to guard them against State excesses should also be formulated.
309,This sector has the greatest potentiality to grow with a quantum jump if this agenda is implemented.
310,Any attempt to increase employment and to eradicate unemployment must begin here.
311,This sector at once provides self-employment and multiplies employment.
312,"This single sector has the greatest potentiality to attack unemployment, poverty and hunger."
313,"Role of Non-Banking Finance Companies THE BJP realizes that savings, banking and finance is in the Indian blood."
314,"There are tens of thousands of private finance institutions–nidhis, chits and other native methods of augmenting finance and also modern-day non-banking finance institutions."
315,The   BJP views this sector as a potentially important one.
316,"The policy on NBFCs has been ad-hoc and they have been dealt with, at times, in a reckless manner."
317,"The new RBI guidelines preventing NBFCs from accepting deposits without rating is absurd, as we have not even developed standards for rating under Indian conditions."
318,The BJP will review the entire regulation on the NBFCs and bring about an orderly growth and not planned destruction of this important segment.
319,"This sector alone finances most of the transportation business and the non-corporate sector, which is the most important and the largest sector of the national economy."
320,Industrial Policy Reform THE immediate task of the new Government will have to be to create conditions for industry to regain its lost momentum.
321,Persistence of the present conditions will cause irreparable damage to the fabric of Indian industry.
322,The BJP recognizes the need for corrective action on a war footing.
323,We attach particular importance to the interdependence of industry and agriculture.
324,We will improve inter-sectoral terms of trade and other linkages so that benefits accrue to both.
325,"The BJP also reiterates the importance of the small- scale and cottage industry sectors, in view of their contribution to employment, wider participation and new entrepreneurship."
326,"These sectors, which have suffered neglect by the Congress and the United Front Governments, will be given all encouragement and support by the BJP."
327,The permit-quota raj created conflicts between large and small industries.
328,"The BJP will strive to make small-scale units and large units, particularly where the former is the supplier of the latter, into a structured ally like in Japan and Korea."
329,The BJP will formulate policies for large units to invest up to 25 per cent in the capital of the small unit so that the small unit has the backing of the large unit for purposes of availing bank loans or other credit.
330,"By such a relationship, hundreds of small units can coalesce with a large-scale unit and benefit in a variety of ways."
331,"In order to achieve the above objective, the BJP will: Further simplify industrial approvals and remove the plethora of restrictive controls that now exist."
332,The Industrial Development and Regulation Act will be replaced by an   1 Development Act.
333,"The role of the Government will change from the restrictive, as it has been so far, to one of extending support and encouragement; Encourage research and development in enterprises as well as in specialized institutions; Permit hazardous industries only in specified areas."
334,Separate satellite industrial parks will be set up exclusively for such units; Give all encouragement and support to the small-scale and cottage industry sectors.
335,"Agencies will be established to give them help in getting scarce raw materials, technology upgradation and marketing of their products."
336,Flow of credit to these sectors will be enhanced.
337,We will reconsider the Abid Hussain Committee recommendations on SSI units in the light of the difficulties and apprehensions of SSI.
338,The investment limit of ₹ 3 crore will also be reviewed if any misuse of the higher limit is found.
339,"The tiny sector will be relieved of labour laws and other legislations by which they are subject to harassment; and, Ensure a healthy capital market with the twin objectives of increasing capital investment in the corporate sector and of providing protection to the investing public."
340,"Making Labour a Proud Partner in the Nation’s Progress OUR plan to reform the reform process through the Swadeshi approach, includes: A strong commitment to make labour, both organized and unorganized, an equal and proud partner in the nation’s progress; Rationalize and simplify labour laws."
341,Recognize trade unions on the basis of secret ballot.
342,Introduce worker-participation from the shopfloor to the boardroom.
343,"Strengthen institutional mechanisms to ensure speedy, just and corruption-free redressal of labour grievances."
344,Policy on Tourism THE BJP recognizes the importance of tourism as a generator of jobs and foreign exchange.
345,Its Government will: Promote tourism as a way to have a more meaningful and wider understanding of India and its people.
346,"Evolve a national policy for tourism to provide needed infrastructure such as hotels, transports and removal of bureaucratic impediments."
347,Create a regulatory mechanism to avoid long-term damage to the heritage and the environment.
348,"Take care of the pilgrimage component of tourism by ensuring the cleanliness, basic facilities, etc."
349,at pilgrimage centres of all sects.
350,Shift the exclusive emphasis from five-star tourism to tourism for the masses.
351,"Enable India to have its rightful share in the growing global tourism industry, while ensuring that Indian culture, heritage and values are preserved and projected."
352,"Policy on Infrastructure SINCE infrastructure constitutes a critical aspect of the national economy, an overview of the BJP’s thinking on infrastructure is presented under: Policy on Energy and Power INVESTMENT in power must be accelerated urgently."
353,Any further delay in adding new capacity will inflict considerable costs on the economy.
354,"In power generation, most of the private sector investments have got bogged down in never-ending negotiations."
355,The Government will ensure that all eight ‘fast track’ projects start construction in 1998.
356,Transmission and distribution need to be strengthened.
357,"After appropriate study, a National and/or Regional Power Trading Corporation may be set up for efficient use of the generated power."
358,Power Grid Corporation’s plans to implement a national grid will be speeded up.
359,"To ensure that private investors in this sub-sector do not have   1 same experience as their counterparts in generation, the Government will create a standardized application procedure with clear and transparent rules for their entry; The Government will strive for a national consensus to ensure that, in five years, a commercially viable power tariff structure comes into operation; BHEL will be revitalized to expand its capacity to emerge as a global player in the next five years; The Government will review the liquid fuel policy and institute a more efficient and fair policy regime; To encourage non-conventional sources of energy, the Ministry of Non-conventional Energy Sources and IREDA will be strengthened."
360,"Large-scale research and development will be instituted to develop more non-conventional energy; Other things being equal, preference will be given to Indian companies in power generation and distribution; The long-stalled nuclear power programme will be restarted."
361,India has mastered the technology and the entire nuclear fuel cycle.
362,There is no reason why only two nuclear plants have gone critical in the last seven years.
363,"Instead of importing nuclear power technology from Russia, there is no reason why our trained engineers should not be exporting Indian nuclear power technology to foreign countries; In the oil sector, the Government will involve the Indian private sector in oil extraction and refining on the explored oil fields and will, on viable terms, allow Indian joint ventures with foreign companies in oil exploration and extraction; and, In the coal sector, the Government will increase the production of coal, reduce costs and raise productivity."
364,It will involve the Indian private sector in coal mining so as to meet the increased energy needs of the country.
365,Railways TRANSPORT must become multi-modal to meet the needs of development.
366,The most important type of transport is the Indian Railways.
367,The rate of growth of the Railways has come down.
368,A   complete review of the working of the Indian Railways would have to be undertaken along with a study of the use of roads in the areas served by the Railways.
369,"There are thousands of kilometers of rail track lying unused, while the roads alongside those very tracks are overburdened with traffic, despite Railways being cheaper."
370,"Private participation in using such idle railway tracks will be allowed; An efficiency audit of the Railways will have to be done to prevent wastage and disuse of stores and rolling stock; Also, a study should be done to ensure that trains carry payloads up to 4,000 tonnes; We will institute research and development for the Indian Railways suited to Indian conditions."
371,"; Container transport will be encouraged on a point-to-point basis; and, The Railways will also run pilgrimage specials connecting the several places of pilgrimage in the country both from a commercial point of view and service to the pilgrims, as well as from the standpoint of national integration."
372,Roads and Bridges INADEQUATE road networks have led to higher transportation costs that have also eroded the international competitiveness of the Indian economy.
373,"Trucks in India travel only 200-250 kilometers a day, compared to 500-600 kilometers a day in developed countries."
374,"Therefore, proper road construction will lead to a big increase in transport efficiency."
375,"For this purpose, the BJP will do the following things: The National Highways Authority of India will be made the regulator for this sector."
376,"It will be responsible for setting tolls, inviting bids from private companies, evaluating them and awarding them."
377,The BJP will continue with the current fiscal incentives for this sector.
378,"Like in other sectors, it will identify the non-fiscal barriers to investment in this sector, for their speedy removal; The Government will identify the four most heavily used stretches of the national highway system."
379,It will formulate and implement an action plan to upgrade them within two   1 using both the public and private sectors wherever necessary.
380,"It is important that these critical bottlenecks be removed as soon as possible; For all other highways, the Government will invite the private sector to upgrade them, for which they will collect toll revenues."
381,"If the private sector is not interested, the Government will create a State-owned National Highway Development Corporation that will go ahead and upgrade these highways, for which it will also levy tolls; A proportion of the taxes on motor vehicles and on petrol and diesel collected in each city will be handed over to that city or town to use to upgrade the roads in those cities; and, Except for very long distance and high investment projects, the policy will be to involve only the Indian private sector in the bids."
382,Inland Waterways THERE is an enormous potential for inland waterways in India.
383,"The estimated length of waterways available is over 30,000 kilometers and they touch almost all the important centres in our country."
384,The cost of water transport is a third of the cost of surface transport.
385,Waterways were once considered to be better for India than other forms of transport in many areas.
386,"The development of waterways will also lead to the proper maintenance of reservoirs and canals, since revenue would be generated from water transport."
387,The BJP will develop a blueprint for water transport and allow private parties to get into inland water transport.
388,Sea Ports MOST Indian ports are operating at more than 100 per cent capacity.
389,Yet they are very inefficient when compared to other parts in the region.
390,"As part of a proper ports development programme, the BJP will do the following things: Convert ports into companies that can raise funds from the debt and equity markets."
391,"The initial shareholding of this company can be divided four ways with the central Government, the State Government, the city administration   and the general public; Ports will be encouraged to invest in the latest information technology and cargo handling equipment to reduce turnaround time; The workers of ports should be retrained to use these new technologies."
392,"Ports must be more efficient, but they need to become so without displacing too many workers; Develop Mumbai and Vishakhapatnam ports as megaports, which will be warehouses for the country on either seaboard; Private sector minor ports should be encouraged."
393,"They will take the load of the bigger ports; and Except for large international ports, in other cases, preference will be given to Indian companies."
394,Coastal Shipping INDIA has a long coastline and its peninsular formation is ideally suited for development of coastal shipping.
395,"Considering that coastal shipping is cheaper than surface transport and further considering that nearly 30 per cent of the cargo carried by Indian Railways is coal, coastal shipping can relieve the surface transport sector of a big burden."
396,Indian private sector will be involved in coastal shipping development.
397,Cheaper movement of coal by coastal shipping will also enable thermal power generation along the coastline to transmit power inland.
398,"Telecommunications The aim of our telecom policy will be to: Increase the number of phone lines dramatically, especially in villages; and, Satisfy the more demanding audio, video and data communications needs of business and homes."
399,"For these purposes, the BJP Government will take the following steps: The Indian Telegraph Act, 1885 will be replaced with new legislation that takes into account the advances in the last century and more and reflects the current and future status of the telecom sector; The Government’s role will be that of a regulator, so the Telecom Regulatory Authority of India will be strengthened;   1 ."
400,The department of telecom will be converted into a company called India Telecom.
401,"To expedite the shift from a Government department to a profit-making company, the Government will divest a portion of its shareholdings in India Telecom at the appropriate time; The Government will not discriminate between Government- owned companies or the new private companies coming into operation."
402,"All restrictions (inter-circle, long-distance, international) will be removed on schedule, or earlier, in the interests of greater competition; However, the Government will maximize the returns from the companies that it already owns (India Telecom, VSNL, MTNL, ITI)."
403,"To make these telecom companies competitive, they need to have the freedom to hire the best people and pay them market salaries."
404,"These companies will be given this freedom; Since India is expected to have the sixth-largest number of phones in the world in the next few years, it must have a telecom-manufacturing industry to match this."
405,"The Government will encourage the creation of world-class telecom-manufacturing in India, that is encouraged to use indigenously developed technology; and, The Government policy for foreign direct investment will discourage foreign majority holdings in telecommunication companies."
406,"The BJP’s Approach to the WTO The major task facing our country in the economic sphere is the preservation of a measure of autonomy in the management of the national economy, which the Congress Government surrendered meekly by accepting without resistance the highly prejudicial WTO conditionalities."
407,"The Government should have the sovereign and inalienable right to choose its economic system as well as its legal, social, cultural and political system in accordance with its historic traditions, national genius and the express will of its people."
408,This would be the foremost objective of our party to restore the desired autonomy.
409,"Agriculture, which concerns the bulk of our people and, in particular, WTO issues connected with subsidies, fertilizers and seeds so that the interests of the farmer and consumer of food are not sacrificed would be adequately examined."
410,No legislations concerning agriculture and commitments under the Uruguay Round would be allowed to be implemented without full democratic discussion.
411,"The small-scale sector, which is the backbone of our economy and employment would not be exposed to unequal competition, both from large houses in the country and from the transnational corporations from abroad."
412,The small-scale sector would be strengthened.
413,"The agreement on services, particularly financial services, would be monitored in respect of the entry of powerful foreign interests in our country."
414,The immigration laws abroad should also not confuse rights of the developed countries for effective opportunities for our people in those countries.
415,"The patent system, in particular, would not be allowed to become an import monopoly and working of a patent and dissemination of technology would be ensured by an effective and strong ‘license of right’ and ‘compulsory license’ regime."
416,"The BJP would strive to work out a strategy and consensus within the nation and with all nations similarly placed to lobby for legitimately justified modification of the perspective, programmes, rules and schedule of the WTO."
417,"   1 Infrastructure A Better Standard of Living is Every Indian’s Birthright DESPITE various programmes launched at various points of time and although food production has touched 195 million tonnes from a low of 50 million tonnes in 1951, India still loses 11 per cent of under five children and 3 to 4 per cent women in the reproductive age group due to malnutrition."
418,It is a reflection of the performance of previous Governments that 53 per cent of the country’s children aged under five are malnourished.
419,India has an abysmal record of 28 per cent low birth weight babies.
420,Fifty per cent of the population suffers from iron deficiency and 20 per cent of all maternal deaths are due to anemia.
421,"To wipe out these shameful figures, the BJP will: Ensure household food security commensurate with the national food security so that all families in rural and urban areas get two square meals a day by the year 2003; Review and vigorously implement the National Nutrition Policy and the Plan of Action on Nutrition so that all goals are achieved by their target dates; Revamp and expand the scope of Integrated Child Development Services; and, Use the PDS effectively to help the poorest of the poor."
422,Housing for All: A New Habitat Policy THE BJP recognizes that soon one-third of India’s population will be living in urban centres.
423,It is important to ensure planned development of these centres from small towns to the big cities and the large metropolises.
424,Urban slums are rapidly developing and conditions in them deteriorating.
425,"Particularly important are the problems of drinking water, sewage and waste disposal in   urban centres."
426,There is a severe shortage of housing both in the urban and rural areas.
427,"For us, shelter is a basic human need that must be met at all cost."
428,Extensive housing schemes also generate employment.
429,"Therefore, the BJP will: Evolve a National Housing and Habitat Policy in consultation with State Governments and Urban Development Authorities."
430,The policy will aim at providing shelter to all by year 2010 and also facilitate the construction of 20 lakh new houses each year; Review the provisions of the Urban Land Ceiling Act and ensure that land and property prices do not escalate as they have in the past; Promote affordable mass housing for low and middle- income groups; Make available adequate credit to house-seekers on attractive terms; Take steps to make additional rented accommodation available; and Launch special concessional schemes to provide rural poor with adequate and affordable housing.
431,"Health for All OUR goal will be ‘Health for All’ by 2003, but the poor and disadvantaged will be a special responsibility."
432,"Health delivery is most effective when decentralized to State, district and local levels, with communities taking leadership and responsibility for health and development."
433,"In this context, our ancient and local wisdom is of greatest importance."
434,Public health cannot be regarded as only a consumer of resource.
435,It is essential for the creation of a good society with high productivity.
436,It is an investment in human resources.
437,"Towards this end, we will strive for: Clean drinking water in all villages and slums; Attaining 100 per cent universal immunization of children against preventable diseases; Vigorously attacking eradicable diseases like yaws, leprosy and filariasis; Promoting awareness on cleanliness, sanitation and disease prevention;   1 ."
438,"Emphasizing prevention of diseases and maintenance of health which has been the basis of Indian culture and canalizing resources based on this philosophy; Promoting traditional and alternative systems of medicine such as Ayurveda, Siddha, Unani, Homeopathy, Naturopathy, with particular emphasis on traditional wisdom and indigenous knowledge, with full quality assurance; Safeguarding traditional medical knowledge and natural resources; Spending more on pre-natal and post-natal health care programmes and thus drastically reducing India’s infant mortality rate and under-five mortality rate; Launching an attack through existing programmes relating to AIDS, tuberculosis and vector borne diseases like malaria, dengue haemorrhagic fever and kalaazar, with special attention to elimination of shortfalls/deficiencies in implementation; Introducing health impact assessment in all development projects; Ensuring that essential drugs are available at affordable prices; Introducing low-cost health insurance schemes; Providing concessional health care for the aged; Instituting a mechanism to monitor and collate health- related information and ensure timely intervention through surveillance; Providing every panchayat with a free and truly functional basic healthcare centre, particularly with facilities for mother and child care; as well as access to these centres; Making the screening of blood at blood banks mandatory and provide for punitive punishment for any violation; and, Making doctors, para-medical and non-medical staff at Government and private hospitals and healthcare centres accountable by suitable law."
439,"Education for All IT is sad that fifty years after independence, the cherished goal of universal primary education enshrined in the Constitution, which was to have been implemented by 1960, yet remains to be achieved."
440,"In recent years, State support for education has been wholly inadequate."
441,Quality education is fast becoming the preserve of the social and economic elite of the country.
442,"We hold that education is both a human right and a means to bring about transformation to a dynamic, humane, thinking society."
443,"Towards this end, the BJP will: Increase State spending on education progressively to six per cent and more of our Gross National Product within five years; Achieve near complete functional literacy in five years, particularly by mobilizing societal participation and full literacy by the year 2010."
444,"Launch a nationwide Educational Quality Improvement Campaign covering all institutions from primary schools to universities; Accord priority to free primary education and enroll the help of locally-funded non-government organizations in this area; also integrate early childhood care and pre- primary education with primary education; Offer incentives in the form of free text books, mid-day meals and nutrition programmes and stipends to check dropout rate so that at least 80 per cent children, both boys and girls, who enroll, complete primary school education; Introduce self-employment oriented vocational training programmes at high school level which will also be open to working youth interested in skill upgradation; Introduce an anti-cheating law which will be applicable to all States and whose abuse will be prevented through adequate safeguards; ensure that examinations are held on time; Set up a special monitoring authority to scrutinize the quality of education and remove gender disparity; Ensure autonomy to universities and to colleges under them."
445,Rid them of corruption and other baneful influences.
446,"1 them to mobilize resources for research and higher education and provide academic freedom to our scholars, especially in the social sciences; Restore to teachers self-esteem and make teaching a respectable profession; Create centres of educational excellence in our academic system that can set an example and build self-confidence."
447,"Our Government will select 10 to 20 centres of higher learning and research that will be supported in all manner to make them world class; Take the help of industry to set up more agro-industrial and technical institutions that will provide affordable education; Replace the system of capitation fees by loan linked schemes and monitor the functioning of private engineering and medical institutions; Launch a scheme for low interest bank loans for meritorious students who want to go in for higher education; Thwart attempts by dubious, so-called foreign universities, colleges and institutes to open branches in India and prevent the outflow of foreign exchange on studies abroad unless the course is relevant to our needs and requirements; Provide specialized opportunities for highly talented students at school level; Introduce agriculture studies as a subject in rural schools; Ensure that traditional knowledge and skills are preserved and disseminated; Seek the help of industrial establishments for rapid proliferation of technical education; Encourage the enrichment, preservation and development of all Indian languages, including Sanskrit and Urdu; and, Encourage greater participation of social and charitable institutions in expanding the network of educational institutions and in improving their standards."
448,"   Our Agriculture, Our Farmers, Our Villages Revitalized Rural Economy, Revitalized National Economy AGRICULTURE sustains 71.4 per cent of the nation’s population."
449,It is the mainstay of India’s economy and culture.
450,India is blessed with every natural resource needed for sustaining a strong agricultural economy.
451,"We have vast cultivable land, ample sources of water, forests and most importantly, year-long tropical sunlight."
452,We have a large agricultural human resource that has inherited a rich and hoary tradition in farming.
453,It has also acquired the tools of modern science and technology.
454,The combination of these two resources could have transformed Free India into a continental granary.
455,"But fifty years of neglect, corruption and wrong policies by successive Congress and quasi-Congress Governments have severely handicapped the Indian farmer and the entire rural economy."
456,"‘Villager is the salt of Indian earth,’ said Mahatma Gandhi."
457,‘Jai Kisan’ said Lal Bahadur Shastri.
458,"But in the last five decades, a majority of our kisans have become poor and harried outcasts in their own country, with no respectful place in the Governments’ scheme of things."
459,"Today they are on the margins of India’s economic, social, cultural and political life."
460,"Rural India and Urban India Complement and Supplement Each Other THE BJP is of the considered view that India will not become a strong, prosperous and confident nation until and unless there is a qualitative improvement in our rural economy and the condition of our kisans."
461,"In the absence of any comprehensive and   1 agricultural policy, the Congress Governments made no attempt either to ensure remunerative prices for farmers based on a scientific assessment of all the input costs or to bring about a rational balance between the prices of agricultural and industrial products."
462,Institutional credit and marketing support for the Indian kisan was deliberately kept weak and unreliable.
463,"As a result, the hardworking Indian kisan was pushed into poverty and the vicious clutches of debt."
464,Newspapers have reported about ‘serial suicides’ by farmers in Andhra Pradesh.
465,"In 1950-51, the ratio between per capita rural and urban income was 1:2."
466,"Today, it has become 1:4."
467,The BJP believes that the one-fourth urban India cannot have balanced development without the rapid development of the three-fourths rural India.
468,"Hence, rural India is not antagonistic, but complementary and supplementary to urban India."
469,BJP’s Agenda for Reinvigorating Rural India • The BJP attaches the highest priority to ensuring India’s food security and to the crying need to rid India of the scourge of hunger.
470,"Towards the goal of creating a hunger- free society, our Government shall appeal to Indian kisans to double food production by the year 2010 and pledges all support for the realization of this objective."
471,"• The BJP pledges to reverse the process of economic, social and political marginalization of India’s rural population and effectively fight the elitist, anti-kisan Congress mindset, which engendered this process."
472,"• The BJP is committed to restore agriculture to its proper place in the national economy and re-establish, before the close of the first decade of the next century, India’s farmers as a strong and self-confident community enjoying the fruits of prosperity and social justice."
473,"• We shall take all the necessary steps to vastly increase both public and private investment in agriculture and agro-based industries, with the aim of harnessing its full potential for rural wealth generation and productive employment generation."
474,"In this, our priority will be the small and medium farmers and small-scale industries and businesses."
475,• Transfer of technology and development of appropriate technology has become a matter of great urgency for the revitalization of the rural economy.
476,"We shall support all initiatives to make agriculture knowledge-intensive, drawing on both ancient and modern farm techniques."
477,Jai Kisan: Our Commitments to the Farm and Rural sector Earmark 60 per cent of Plan funds in the budget for agricultural and rural development.
478,"Make a quantum increase in Governmental and private investment in improving the rural infrastructure of irrigation, all-weather roads, transport, power, telecommunication and credit and financing facilities."
479,"Substantially increase Governmental and private investment in strengthening the social infrastructure in rural areas in the fields of drinking water, education, health-care, sanitation and housing."
480,"Through a massive plan of rural housing, the goal of ‘Shelter for All’ will be achieved by the year 2010."
481,At least half the task will be sought to be achieved in the next five years.
482,Give all possible support to increasing milk production and animal husbandry.
483,Priority will be given to setting up milk processing and milk product manufacturing units close to the catchment area.
484,"To make agriculture sustainable for even the smallest farmer, the following initiatives will be taken: (a) Remunerative prices for the entire range of agriculture produce by linking them to input costs."
485,"Towards this end, our Government will constitute an Agriculture Costs and Prices Commission."
486,Two-thirds of its members will be agriculturists and farm experts.
487,The Commission will be an autonomous body and its recommendations will be mandatory.
488,It will also recommend ways of achieving a balance between the prices of agricultural produce and industrial goods and services.
489,"(b) In the interim, support price for farm produce to be   1 to the general price index."
490,(c) To help the farmers through a number of governmental and cooperative schemes to reduce per acre production cost.
491,(d) To help the farmers through a number of governmental and cooperative schemes to increase per acre farm productivity.
492,"Towards this end, attractive incentives will be instituted for those who achieve exceptionally high standards of productivity."
493,(e) To reduce the dependence on primary agriculture production by encouraging profitable ancillary activities.
494,(f) To begin a nationwide crop and animal husbandry insurance scheme to cover all farmers.
495,Allow free movement of foodgrains throughout the country.
496,Unveil a comprehensive policy for bringing waste and barren land into productive agriculture or agro-forestry use.
497,"Private sector companies will be encouraged to invest in this activity, provided individual farmers and village cooperatives are given substantial share in the equity holding."
498,"Give a new thrust to social forestry, horticulture, vegetable growing, floriculture, sericulture, mushroom farming."
499,"Encourage inland fisheries, piggeries and bee-keeping."
500,"As part of a comprehensive National Agri-business Policy, help setting up of value-addition chains to link production, preservation, transportation, processing, packaging and marketing."
501,"This policy envisions the participation of the individual agriculturist not only as a primary producer and supplier, but as a shareholder who will benefit from profits generated at every stage of the value chain."
502,Vastly expand the network of warehouses and mandis (market yards).
503,Our policy will make it mandatory for the mandis to pay 80 per cent of the price as an interim payment at the time of delivery of the farmer’s produce.
504,Delicense the sugar industry and decontrol the price and movement of molasses.
505,"Encourage co-generation of power, as also production of   a wide variety of sugar-based by-products at all the sugar mills in India."
506,Continue subsidy on fertilizers.
507,Set up a vast network of easily reachable farmers’ service centres and expand the scope of extension programmes.
508,"Make comprehensive documents available to farmers giving land records, ownership and all other relevant information."
509,Our Government will also promote rapid computerization of these records.
510,"Reform land acquisition laws with the following objectives: (a) Farmers should get prompt and full compensation for his land at market rates; (b) Farmers who have to part with their land for industrial or urbanization projects should also be made shareholders in these projects; and (c) If any public or private sector agency which acquires farm land for a particular project fails to execute it within a specified period, the Government will take it back from the promoters."
511,"Boost export of agriculture goods, especially processed goods, in a big way."
512,Imports will be kept to the bare minimum and that too if warranted by extraordinary circumstances.
513,"In both export and import of farm goods, the interests of Indian kisans will be given the highest consideration."
514,Bolster efforts to increase productivity in dryland farming.
515,Re-orient agricultural planning on the basis of agro- climatic zoning of the entire country to fully harness the natural benefits of land fertility and ecosystems for specific agricultural produce.
516,"Our Steps to Provide Irrigation Facilities Double the area under irrigation in ten years through optimal use of small, medium and large projects."
517,Priority will be given to small and minor irrigation projects with local investment and management participation.
518,"Complete ongoing irrigation projects within a specified period and launch new projects on a firm, time-bound basis."
519,Encourage the use of alternative sources of irrigation   1 incentives and better water management.
520,Give attractive incentives for the popularization of drip irrigation and sprinkler irrigation systems.
521,Ensure that farmers are made to pay only for the water they consume.
522,Draw up a master plan for flood control and harnessing of flood waters for irrigation.
523,Offer prompt compensation for crops lost in floods.
524,Take effective steps to raise the ground water level.
525,"Check waterlogging, salination and soil erosion."
526,Institute a Regional Water Corporation to plan and increase water supplies.
527,"Our Steps to Revive Village Industry Establish an extensive chain of small-scale, tiny and cottage industry units."
528,Give the greatest impetus to this sector by provision of easy and adequate credit at low interest rates.
529,Create new marketing opportunities and facilities for rural artisans and craftsmen.
530,Set up a National Artisan Development Bank.
531,Set up special institutes for skill upgradation.
532,Give attractive incentives for bio-gas units.
533,Create weekly mandis in towns and cities in which villages and artisans can sell their products directly to urban consumers.
534,Our Steps to Provide Power for Agriculture Accelerate total rural electrification so that no village is left without power in the next five years.
