,0
279,"While The Congress will create legal space in the cities must and will be taken to expand the proportion of employment in the organized sector, the Congress will ensure the well-being and welfare of all workers in the unorganized sector."
280,Some Congress state governments have already taken significant steps in this area but a renewed national effort is now needed with focus on social insurance and health support.
281,"Special social security schemes started by earlier Congress governments for workers in the unorganized like weavers, handloom workers, sector fishermen and fisherwomen, toddy tappers, leather workers, plantation labour, beedi workers, etc., will be expanded."
282,"CONG and towns for hawkers, vendors, food'Sellers and The Congress will establish a National n , ."
283,"f . ’ . . fhnt me uuiisic all such informal sector service activities tnai Commission to examine problems facing uu^u iiuuilllcll bCLlUL bCLVLCC ^ — enrich urban life, so that they are spared the risk enterprises operating in the unorganized sector."
284,"The Commission will be asked to make appropriate recommendations to provide ot extortion, eviction, confiscation anL harassment."
285,"technical, marketing and credit support to these Social and Physical Infrastructure enterprises."
286,A National Fund will be created for Public-private partnerships will form the bash ot infrastructure expansion.
287,"Among other things, this could take the form of public expenditure and private management."
288,Subsidies in the provision of infrastructure will be made explicit and provided through the budget of the central and state governments.
289,The railways have suffered immensely over the PARTY’S PLANS potential.
290,"By 2020, the presently known irrigation potential must be harnessed, tor which long-term commitments caf funds will be made."
291,"But even after this, two-fifths cat cultivated area will still be rain-fed, particularly in central India with the bulk of India's tribal population."
292,"The Congress and its partners will prepare and implement, on a much larger scale, plans tor these regions."
293,The Congress will launch a special programme % so as to ensure each household will have full access to reliable power in the next three to five years.
294,The Congress will use India's foreign exchange reserves creatively to significantly expand the existing public investment programme in power generation so as to add at least 6000-8000 MW of generating capacity every year.
295,The public sector has a crucial role to play in power generation even as the private sector takes on an increased role in power distribution.
296,past few years with rail safety being a prime casualty.
297,"The Congress will move purposefully to In order to supplement water availability' economic and social dimensions of the resources, a local community-based twork and recharge the country's groundwater railways in mind."
298,nae Congress will vastly accelerate the '< velopment and use of the country s miration National Rainwater Harvesting Programme will be launched to capture at least an additional 1% of India's rain resources every year.
299,"The Congress commits itself to work out a comprehensive programme of urban renewal one-rank, one-pension will once again he re- examined and the satisfactory solution arrived at based on public-private partnerships."
300,This will lay expeditiously.
301,"particular emphasis on the modernization of urban transport, water supply and sanitation and control of pollution."
302,Municipal administration will be revived and made financially self- sustaining.
303,Social housing schemes will be launched to meet the needs of the urban poor and to deal with the proliferation of slums.
304,Technologies to promote low-cost housing will be deployed on a large scale.
305,"Defence, National Security and Foreign Policy The Congress will ensure that all delays in the modernization of our armed forces are eliminated and that funds budgeted for modernization are, in fact, spent to the fullest."
306,The Congress is committed to maintaining a credible nuclear weapons programme while at the same time it will evolve demonstrable and verifiable confidence-building measures with its nuclear neighbours.
307,The welfare of ex-servicemen The Congress will make the National Security Council a professional and effective institution It will immediately have a discussion in Parliament on the Subrahmanyam Committee THE CONG PRIORIT!
308,report on hargil and move resolutely to implement its recommendations to strengthen will occupy urgent attention and plans will be our intelligence networks.
309,expeditiously prepared for involving them in crucial nation-building tasks.
310,"A new Department The Congress has been consistent, unlike the BJP, on the issue of dialogue with Pakistan on all • i • of Ex-Servicemen's Welfare will be set up in the issues including Jammu and Kashmir."
311,It has Ministry of Defence.
312,"The long-pending issue of always advocated formal and informal talks on ifA < 4 % 99>—as the basis of the historic Shimla Agreement of major regional projects in areas like energy and 197 ^ At the same time, the Congress is firm in its water that will bring benefits to all countries of view that Pakistan’s sponsorship of cross-border our region."
313,terrorism must end completely once and for all.
314,"If Regional Development ii continues, then the Indian state has the responsibility to protect its citizens."
315,"The Congress will expand trade and investment As always, the Congress will work for balanced regional development."
316,"India's northeast demands and will receive special treatment with particular emphasis on roads, power, tourism, communication and handicrafts."
317,"Without the restoration of law and order and a firm approach to combating militancy, no development can be sustained in the northeast."
318,The northeast will emerge as a gateway to East Asia with which India is building new economic relationships.
319,The Congress also takes note of growing inter-state disparities that have led to some important states like UP and Bihar to fall behind in social development and economic growth.
320,"While state governments have the final responsibility for governance, the central government has still an relations with t 'hina and with countries of East Asia."
321,important role in ensuring that the lagging states West Asia improve their performance through fiscal and and ot her non-aligned countries.
322,It will reaffir m out other policies.
323,"it,klui(,na| bonds with countries like Russia, Japan In view of the importance of state-level reforms, and the European l Jnion."
324,"It will engage the United nes in scientific, technological, strategic and 1 tniiiert ial cooperation It will take the dership to .strengthen SAARC and launch the Congress will set up a Systems Reforms Commission to work out, in cooperation with state governments, the details of state-level reforms that are needed to accelerate growth and impiove the 1111111117 of basic social services."
325,A operation soon.
326,Protection sti uctured and transparent approach to alleviate the burden of debt on states .so as to enable them to increase social sector investments will be adopted.
327,"Administrative, Police, Judicial and Electoral Reforms An Administrative Reforms Commission will be established to prepare a detailed blueprint for revamping the public administration system completely so as to make it more performance' oriented and accountable."
328,"While b asic governance is the priority, e-governance will be promoted on a massive scale in areas of concern to the common man particularly, like land records, tax administration, etc."
329,All government agencies but particularly those that deal with citizens on a day-to-day basis must operate in a responsive and accountable manner.
330,"extended to all “whistleblowers” through statutory means, if necessary, The police force will function in an impartial, professional, effective and humane manner."
331,"The special needs of police families, especially i in education and housing, will be taken care of in THE CON PRIORJTI The Right to Information Act at the centre will be adequate measure."
332,"More women will encouraged made more progressive, meaningful and useful to to join the police force."
333,4- * * 1 .
334,■ / v 1 XV 4 — — -A I 1 i ^ the public.
335,"The monitoring and implementation of the Act will be made more participatory and the penalty clauses regarding delays, illegal denials and other inadequacies relating to the supply of information to the public will be Immediate measures will be taken to drastically CL|t delays in courts, particularly in the High Courts and in lower levels of the judiciary."
336,Legal aid services will be aided.
337,Alternative dispute settlement mechan isms wi 11 be strengthened- A >-* - .. v. H..- * new system of nyaya panchayats will be instituted.
338,"fulfilled their social purpose, transparency in The Congress is deeply committed to electoral reforms."
339,It was the first party to set up a committee to review its system of financing to ensure maximum transparency.
340,The report of that committee is in the public domain and the party financing and state funding of elections will help.
341,"Even so, the Congress is conscious of the havoc that corruption at all levels adds to the harassment of the common man and is determined to rid the cou n try of th is sc<>u rge."
342,Congress is on the path of its implementation.
343,It Industry PARTY’S PLANS Revival of industrial growth is of paramount importance.
344,Incentives for boosting private investment will be introduced.
345,The system of approvals of foreign direct investment will be made more transparent.
346,Indian industry will he encouraged in every manner to enhance its global presence.
347,"Competition, both domestic and external, will be deepened across industry with professionally-run regulatory institutions in place to ensure that the competition is free and fair."
348,These regulatory institutions will protect the interests of consumers.
349,"was the only party to welcome last year's Supreme The Congress will strengthen the public Court order on disclosure by candidates that was sector in key, strategic areas, including opposed by the BJP and it allies."
350,The Congress will tackle the root causes of corruption and the generation of black money.
351,"To a large extent, deregulation, removal of laws Tat have outlived their utility or have not infrastructure."
352,It will help public sector companies in these areas to emerge as global companies.
353,There is still an important role for the public sector as a venture capitalist in new and emerging areas.
354,Public sector .
355,‘A V companies that can be revived through new management will be identified.
356,"The great advantage of the public sector still lies in starting new projects, while e great me lustry that is the lifeline of many towns an d cities across the country will h m o d e r n i z e d and given greater technological, investment and marketing , 1 advantage private sector lies in support running them commercially."
357,Public-private synergies will be fostered.
358,The Congress will approach privatization selectively.
359,"Disinvestment will not b resorted to merely to raise revenue to meet short-term targets, as the NDA has been doing."
360,Disinvestment revenues will be used for designated social development programmes.
361,The Congress will ensure that disinvestment increases competition and consumer welfare.
362,"The Congress will establish a National Manufacturing Competitiveness Council to provide a continuing forum for policy interactions to energise and sustain the growth of the manufacturing industry like food processing, textiles, engineering, consumer goods, pharmaceuticals, leather, capital goods, industrial machinery and IT hardware."
363,A massive push will be given to the applications of IT particularly.
364,"Household and artisanal manufacturing The Congress is committed to a modern, world-class financial sector that also fulfills THE CONG PRIORITI social objectives."
365,Competition in the financial sector will be expanded.
366,Public sector banks will be given full managerial autonomy.
367,"Banks will be encouraged in every way to expand lending, particularly to agriculture, agro-industry, value-added agriculture, small-scale industry and infrastructure."
368,Interest rates must be such so as to stimulate not just investments but also provide adequate returns to savers.
369,"Fiscal Policy The Congress reiterates its fi 1 r m commitment to eliminating the revenue tax reforms to sign i fi can tly expand the base of taxpayers, to substantially increase tax compliance and to make the tax administration more citizen-friendly."
370,"Without increasing tax rates, the Congress believes that the present deficit of the central government in five Tax:GDP ratio of 14-15 % must be PARTY’S PLANS years time so as to release more resources investments in soci and physical infrastructure."
371,detailed roadmap for accomplishing this will be unveiled within M days of coming to power so that national consensus is also created.
372,ongress wi ill undertake major raised to at least 18% by the end of the decade.
373,VAT will be introduced in close cooperation and consultation with trade and industry.
374,This will enhance the competitiveness of Indian industry and also check tax evasion.
375,"Implementation of Manifesto Within 100 days of receiving the mandate of the people of our country, the Congress will release a detailed action plan with milestones for governance based largely on the promises and commitments made in this manifesto."
376,"Every year on October 2nd, the Congress pledges to present to the people of India a Jan Dastavejh on the progress of implementation of the manifesto. . . ."
377,I conscious of its accomplishments and f Incii India diversities many unities anu .. c .Lp steady hand of experience A vote for the Congress is a vote for th ‘ for convicti< UI LWI loioiA^n^y --c?
378,governance and administration nd A vote for the Congress is a vote for a vision of India that has an equal and dignified place for each and every °^e ° C _ in which there is equality of opportunity tor all to fulfi t eir aspirations.
379,The Congress is asking the people of India to vote tor it on its concerns and its charter.
380,The Congress has received the support and trust of the people of India for decades.
381,It has always tried to fulfill that trust in substantial measure.
382,"For economic growth with social harmony, vote Congress."
383,"For economic growth that benefits all sections of our society, and fulfills the aspirations of all Indians, vote Congress."
384,"For economic growth that brines c- , r b I.u 1 lugs prosperity first and foremost to rural India, vote Congress 1 or clarity, conviction, compassion and consistency m governance and admini i nistration, vote Congress."
385,"Vole Congress, Jui Hind"
