,0
325,"We will work with the states to empower them with the authority, independence and resources necessary to deliver: (cid:1) Roll out a comprehensive strategy for bringing the Indian Police at par with international standards."
326,(cid:1) Facilitate training and capacity building of Police forces.
327,"(cid:1) Modernize the police force, equipping them with the latest technology."
328,(cid:1) Initiate the networking of police stations across the country for intelligence sharing and crime control.
329,"(cid:1) Strengthen Investigations, making them Swift, Transparent, Fair, Clear and Decisive - acting as an inescapable deterrent to wrong- doers and a protective shield to the innocent."
330,"13 (cid:1) Develop specialized expertise in investigation; through continuous training, especially in evolving competencies."
331,"(cid:1) Overhaul our intelligence set up, with special focus on coordination and integration of human and technological intel - comprehensively gearing it towards collecting real time, specific and actionable inputs."
332,(cid:1) Modernize our Prison system with technology and infrastructure; to strengthen the security as well human rights and correctional dimensions.
333,(cid:1) Work towards evolving common national standards and protocols.
334,"(cid:1) Train and technologically enable the police to track, pursue, as well as prevent Cyber Crime."
335,(cid:1) Bring Coastal States together on a common platform to discuss issues of Marine Policing.
336,"(cid:1) Reinterpret the age-old concept of community policing in modern times; evolving ways for the police to reach out to the people, building bonds of trust and friendship - including spreading out into areas of public safety and public wellness."
337,(cid:1) Give special emphasis for improving the working conditions and welfare of police personnel.
338,Electoral BJP is committed to initiate electoral reforms to eliminate criminals.
339,"The BJP will seek, through consultation with other parties, to evolve a method of holding Assembly and Lok Sabha elections simultaneously."
340,"Apart from reducing election expenses for both political parties and Government, this will ensure certain stability for State Governments."
341,We will also look at revising expenditure limits realistically.
342,14 Widen the Platform Certain segments of India have been historically disadvantaged.
343,"Due to a lopsided development approach and skewed allocation of resources, they continue to lag behind the rest of the country in socio- economic indicators in spite of having abundant natural resources and talent."
344,"Consequently, our demographic dividend is not being fully actualized."
345,"It is the duty of the government to enable every Indian to realize his or her full potential, ensuring equitable growth and development."
346,"We are committed towards this end, and will ensure the same by: (cid:1) Empowering each and every Indian through health and education."
347,(cid:1) Increasing Opportunities by making Job creation central to our economic model.
348,"(cid:1) Ensuring a basic level of Infrastructure to all - Home, Electricity, Water, Toilets and Access."
349,"Poor and Marginalized - Bridge the Gap Our Government will be a government of the poor, marginalized and left behind."
350,Every Indian has a right over everything that India has.
351,"From this, he or she is free to weave his or her own dreams."
352,"The India of tomorrow will have 125 crore such dreams, and will be built on the same."
353,We will not only empower our citizens with the ability to dream; we will enable them with the capability to actualize their dreams.
354,The real test of the success of a development process lies in the happiness of the common man.
355,"The fruits of growth and development must reach the weakest, most deprived and remotest of people."
356,"With firm belief in the concept of Antyodaya - uplifting the poorest of the poor - Extreme Poverty and malnutrition will be treated as a National priority, and will be addressed on Mission Mode."
357,"We will: (cid:1) strengthen Delivery of poverty alleviation programs through convergence, transparency and efficiency."
358,identify 100 most backward districts of the country to bring them at par with other districts through prioritized and integrated development.
359,strengthen the natural resource base of the people to tide over natural calamities.
360,aim to gainfully employ rural poor in agriculture and allied activities.
361,enable the urban poor to develop skills so that they take advantage of the emerging opportunities.
362,"facilitate partnership across all levels of government, civil society, academic and financial institutions in this national mission of poverty alleviation."
363,(cid:1) (cid:1) (cid:1) (cid:1) (cid:1) Food Security BJP has always held that 'universal food security' is integral to national security.
364,BJP will take steps to ensure that the benefits of the scheme reach the common man and that the right to food does not remain an act on paper or a political rhetoric.
365,"BJP will review all the laws and schemes, in consultation with the states, to ensure a corruption-free efficient implementation of food security, which would be a priority."
366,"BJP will:\ (cid:1) review the successful PDS models, and incorporate the best practices to revise the existing PDS, for benefitting the common man."
367,15 (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) address the issue of under-nutrition and malnutrition.
368,"encourage the production of cereals, pulses and oils."
369,radically transform the Food Corporation of India (FCI).
370,ensure contingency stocks for any exigencies arising due to natural calamities or external factors.
371,seek the participation of voluntary organizations in running community kitchens.
372,"SCs, STs, OBCs and Other Weaker Sections - Social Justice and Empowerment The BJP is committed to bridge the gap, following the principles of Samajik Nyay (social justice) and Samajik Samrasata (social harmony)."
373,This social justice must be further complemented with economic justice and political empowerment.
374,"Instead of pursuing identity politics and tokenisms, we will focus on empowering the deprived sections of society."
375,"Steps will be taken to create an enabling ecosystem of equal opportunity - for education, health and livelihood."
376,"We will accord highest priority to ensuring their security, especially the prevention of atrocities against SCs & STs."
377,We believe that accelerated social justice and integrated development is the key to the progress of our country and success of our democracy.
378,The BJP is committed to bridge the divide following the principle of social justice (Samajik Nyay) and social harmony (Samajik Samrasata).
379,"Instead of pursuing identity politics and tokenisms, which have not led to any tangible results for the SC, ST, OBCs and other weaker sections of our society, the BJP will focus on tangible development and empowerment."
380,"(cid:1) A high priority for SC, ST, OBCs and other weaker sections would be to create an ecosystem for education and entrepreneurship."
381,(cid:1) BJP is committed to the eradication of untouchability at all levels.
382,(cid:1) BJP is committed to eliminate manual scavenging.
383,(cid:1) BJP will look at more effective ways to pull these people out of the poverty line.
384,"(cid:1) BJP will ensure that the funds allocated for schemes and programmes for SC, ST, OBCs and other weaker sections are utilized properly."
385,"(cid:1) A mission mode project would be made for housing, education, health and skills development."
386,"(cid:1) Special focus would be on the children, especially the girl child, with regards to health, education and skills development."
387,Tribal development will be one of the focus areas.
388,"BJP believes that half-hearted, incremental and piecemeal attempts for the development of tribals have not helped."
389,"So the BJP commits to make a comprehensive, all-encompassing long-term strategy to empower tribals and ensure their welfare."
390,The goal would be to ensure tribal development while preserving the unique identities of this community.
391,"The Governments of Gujarat, Madhya Pradesh and Chhattisgarh have successfully implemented the tribal welfare and development schemes and their model would be used for tribal welfare and development."
392,BJP will initiate a 'Van Bandhu Kalyan Yojna' at the national level to be overseen by a 'Tribal Development Authority'.
393,This scheme will focus on: (cid:1) Setting up the entire education network for tribals.
394,"(cid:1) Upgrading housing, water and health facilities."
395,(cid:1) Electrification of tribal hamlets and provision of all - weather roads.
396,(cid:1) Initiating new economic activities.
397,16 (cid:1) Promoting the products associated with the tribal culture by setting tribal haats in tourist towns and other centres.
398,(cid:1) Ensure that the tribal land is not alienated.
399,"(cid:1) Facilitating access to minor forest produce and creating a network of rural haats (markets). """
400,Establishing the National Centre for Tribal Research and Culture to preserve the tribal culture and languages.
401,"Enhancing the funds for tribal welfare and development. """
402,Minorities - Equal Opportunity BJP believes that in India's 'Unity in Diversity' lies India's biggest strength.
403,We cherish the depth and vibrancy that the diversity in Indian society adds to the nation.
404,BJP is thus committed to the preservation of the rich culture and heritage of India's minority communities; alongside their social and economic empowerment.
405,"It is unfortunate that even after several decades of independence, a large section of the minority, and especially Muslim community continues to be stymied in poverty."
406,Modern India must be a nation of equal opportunity.
407,"BJP is committed to ensure that all communities are equal partners in India's progress, as we believe India cannot progress if any segment of Indians is left behind."
408,"We will: (cid:1) Ensure that the young, and the girl child in particular get education and jobs without discrimination."
409,(cid:1) Strengthen and modernize minority educational systems and institutions; dovetailing them with modern requirements.
410,National Madrasa modernization programme would be initiated.
411,(cid:1) Empower with vibrancy in Livelihood and Entrepreneurial opportunities.
412,"(cid:1) Augment their traditional artisanship and entrepreneurial skill, which are a backbone of our cottage and small-scale industry - strengthening these sectors through better market linkages, branding and access to credit."
413,(cid:1) Empower Waqf Boards in consultation with religious leaders; taking steps to remove encroachments from and unauthorized occupation of Waqf properties.
414,(cid:1) Curate their rich heritage and culture - maintenance and restoration of heritage sites; digitization of archives; preservation and promotion of Urdu.
415,"(cid:1) Ensure a peaceful and secure environment, where there is no place for either the perpetrators or exploiters of fear."
416,"(cid:1) Facilitate the setting up of a permanent Inter-faith Consultative mechanism to promote harmony and trust, under the auspices of religious leaders."
417,"Neo-Middle Class - Meet their Aspirations India has a large middle class with immense understanding, talent and purchasing power."
418,"In addition, a whole new class has emerged."
419,"Those who have risen from the category of poor and are yet to stabilize in the middle class, the 'neo middle class'."
420,This class needs proactive handholding.
421,"Having moved out of poverty, their aspirations have increased."
422,They want amenities and services of a certain standard.
423,"They thus now feel that Government facilities and services are not up to the mark, and hence resort to the private sector for things like education, health and transport."
424,"This is obviously costly, putting the neo middle class into a daily dilemma."
425,"As more and more people move into this category, 17 their expectations for better public services have to be met."
426,We have to strengthen the Public Sector for providing efficient services to our citizens.
427,In particular attention will be paid on government providing: (cid:1) Educational scholarships and educational facilities.
428,(cid:1) Medical insurance and quality healthcare services.
429,(cid:1) Middle-income housing.
430,(cid:1) Efficient public transport systems.
431,Rural Areas - High Priority Two-thirds of our people live in villages.
432,"Lack of amenities to live and opportunities to work, however, are restricting our rural life."
433,Both these factors are the result of prolonged neglect.
434,"A full-fledged programme for 'Rural Rejuvenation' will be made and implemented which will comprise of integrated strategies for personal, economic and social well being of the villagers."
435,"Through the idea of Rurban, we will bring urban amenities to our rural areas, while retaining the soul of the village."
436,"Agriculture, rural development and poverty alleviation go hand in hand."
437,"Major thrust area for rural development would be to improve village level infrastructure in terms of roads, potable water, education, health, supply chain, electricity, broadband, job creation, security in rural areas and linkage to markets."
438,Urban Areas - High Growth Centres More than one-third of our population is already living in our cities and towns.
439,"Soon, the urban areas will cover half our people."
440,"Moreover, our cities should no longer remain a reflection of poverty and bottlenecks."
441,"Rather they should become symbols of efficiency, speed and scale."
442,(cid:1) We will look at urbanisation as an Opportunity rather than a Threat.
443,(cid:1) Major steps will be undertaken in Transport and Housing for 'Urban Upliftment' in India.
444,"(cid:1) We will initiate building 100 new cities; enabled with the latest in technology and infrastructure - adhering to concepts like sustainability, walk to work etc, and focused on specialized domains."
445,(cid:1) The approach to urban development will be based on integrated habitat development - building on concepts like Twin cities and Satellite towns.
446,"(cid:1) Upgrade existing urban centres, transitioning focus from basic infrastructure to public utility services like Waste and Water Management - for a clean and healthy city life."
447,(cid:1) Cleanliness and Sanitation will be given priority - efficient Waste and Water management systems will be set up.
448,Model towns will be identified for rolling out integrated waste management infrastructure.
449,(cid:1) Wi-Fi facilities will be made available in public places and commercial centres.
450,(cid:1) Urban poverty alleviation scheme would be a key thrust area.
451,"(cid:1) Use technology for scientific, strategic and long term town planning - including GIS based mapping."
452,"(cid:1) Build quality integrated Public Transport systems, discouraging usage of private vehicles."
453,18 Leap Forward We have to give the taste of a developed country to this very generation.
454,We have to take a quantitative and qualitative leap.
455,The time of knee jerk reactions and incremental changes has gone.
456,What we need is a quantum jump and a total change.
457,"We also believe that development has to be holistic, uniform and all pervasive."
458,"Further, we have to make the people active partners in whatever is happening and empower them to take advantage of the development process."
459,"We will make an effort that government withdraws from those services which could be done by others and devote that extra time, money and energy for social sectors, particularly for development of the weaker sections."
460,And a common thread will run across all our ideas and initiatives.
461,"This common thread is the wire and wave of Technology - maximum application of technology for making governance easy, economical and effective."
462,"Social Security - A Caring Government, Passionate Society India has always been a caring society."
463,"It is in our culture to help the aged, the weak and the helpless."
464,We have to retain this.
465,We have to educate our younger generations about this.
466,The social security schemes of the Governments have to be made more meaningful.
467,Our aspirations get frustrated when we encounter a weak social infrastructure.
468,We need it on a daily basis.
469,"Children - the Future of the Nation ""There can be no keener revelation of a society's soul than the way in which it treats its children"" - Nelson Mandela Indicators related to children welfare are an indicator of the progress of the nation, be it health, education or safety of children."
470,"Under the UPA rule, the same has not been given its due weightage."
471,"BJP is committed to address the issues related to children, like malnutrition and under-nutrition, problem of child labour, child-trafficking and missing children, sexual abuse, school dropouts and the increasing crime rate among juveniles."
472,"BJP will take the following steps to ensure survival, development, participation and protection of children: (cid:1) Lay special emphasis on vulnerable children and especially those belonging to the vulnerable communities like SCs, STs, OBCs, migrants, slum dwellers, street dwellers and those with disabilities."
473,"(cid:1) Ensure effective implementation of the Right to Education, Right to Food Security Act."
474,"(cid:1) Review, amend and strengthen the Child and Adolescent Labour (Prohibition and Regulation) Act, 2012 and Integrated Child Protection Scheme (ICPS)."
475,(cid:1) Focused efforts will be made to address issue of anaemia.
476,(cid:1) Reduce the burden of books on children without compromising on the quality of education.
477,(cid:1) Endeavour to inculcate values amongst children.
478,"Senior Citizens BJP is committed to the welfare of senior citizens, especially their security and health care."
479,We will take measures to deal with the issues related to the senior citizens in a focused manner.
480,"BJP will: (cid:1) Provide financial support, exploring ideas like additional tax benefits and higher interest rates."
481,(cid:1) Invest in setting up and improving old-age homes.
482,(cid:1) Harness their experience in the National Interest.
483,"Devise schemes and programs to engage the 19 senior citizens as volunteers / part time workers in various development programmes of the government, in urban and rural areas."
484,"This will not only help in utilizing their time, but also it would be an effective utilization of their experience and may add an additional source of income for them."
485,"Specially Abled About 70 million people are suffering from disability, and BJP considers it a serious neglect."
486,The welfare and rehabilitation of disabled people is integral to our vision of a caring society and that of a responsive government.
487,The BJP commits to: (cid:1) Enact the 'Rights of the Persons with Disabilities bill' (RPWD).
488,(cid:1) Use technology to deliver low cost quality education to specially-abled students 'in-home' - through E-learning.
489,"(cid:1) Identify each and every special needs person across the country - establishing a web based disability registration system to issue universal ID for all applicable government benefits (healthcare, transportation, jobs, education etc)."
490,"(cid:1) Ensure disabled friendly access to public facilities, public buildings and transport."
491,(cid:1) Ensure maximum economic independence of the disabled by creating more income generation models for them.
492,(cid:1) Support and aid voluntary organizations working for the care of the disabled.
493,(cid:1) Provide a higher tax relief for the family member taking care of the disabled.
494,"Youth - Making India Unstoppable 'Young men, my hope is in you."
495,Will you respond to the call of your nation?
496,Each one of you has a glorious future if you dare believe me.
497,"Have a tremendous faith in yourselves, like the faith I had when I was a child, and which I am working out now."
498,"Have that faith, each one of you, in yourself-that eternal power is lodged in every soul-and you will revive the whole of the country.'"
499,- Swami Vivekananda BJP considers youth as the most productive asset of the nation who have played a key role in taking the country to a near double digit growth.
500,All sectors dominated by youth are doing exceptionally well.
501,"India is the oldest civilization but the youngest country and this necessitates that the policies must be based on the judicious mix of experience of energy, and be 'Youth inclusive', so that youth are an integral part of the development process."
502,We commit to review and revise policies to seek participation of youth in decision-making and nation building process and actively get the youth to participate in decision-making bodies.
503,"(cid:1) we will initiate the 'Young Leaders programme' in all sectors, to recognize, reward and involve these exceptionally talented youth to serve as role models and mentors for others."
504,(cid:1) set up the National Youth Advisory Council.
505,(cid:1) BJP will initiate nation-wide 'district level incubation and accelerator programme' for encouraging innovation and entrepreneurship.
506,(cid:1) (cid:1) procedure to avail Student's loans will be simplified and loans made affordable.
507,set up neighbourhood Children's/ Youth Parliament across India that leads to vibrant student committees.
508,"(cid:1) Will launch a programme, 'Youth for Development'."
509,20 Promotion of Sports BJP recognizes the importance of sports in society and for all age groups.
510,"Sports have a direct relation to fitness, good health and productivity."
511,"India has not fared well in sports, and needs to invest for promotion of sports in an organized manner."
512,(cid:1) BJP will promote all sports - traditional and modern.
513,"(cid:1) More funds will be allocated to sports, and we will encourage the State Governments to fully discharge their responsibility in the promotion of sports."
514,"(cid:1) Steps would be taken to inculcate a culture of sports at the school level by arranging sports facilities and training needs for promoting a healthy lifestyle, and making sports as a compulsory part of the school curriculum."
515,"(cid:1) Launch a 'National Sports Talent Search System', so that extraordinary sporting talent is identified at a very young age."
516,Such promising boys and girls will be selected for special training.
517,The existing rural sports programme and National Women Sports Festival will be broadened to reach every village and to identify talent for nurturing and excellence development.
518,"(cid:1) Attractive career path needs to be planned for sportspersons providing security of career through jobs in government, PSUs and private sector."
519,(cid:1) Establish sports academies across the country.
520,(cid:1) Special scheme would be devised for sportspersons to ensure social security.
521,(cid:1) Encourage business houses to patronize sports and sportspersons.
522,(cid:1) Mandate all new housing colonies to include sports facilities.
523,"Women - The Nation Builder BJP recognizes the important role of women in development of the society and growth of the nation, and remains committed to give a high priority to Women's Empowerment and welfare."
524,BJP ruled states have demonstrated this through various schemes.
525,"BJP also recognizes the need for women's security as a precondition to women's empowerment and will undertake the following for women welfare: (cid:1) Women's welfare and development will be accorded a high priority at all levels within the government, and BJP is committed to 33% reservation in parliamentary and state assemblies through a constitutional amendment."
526,Launch a national campaign for saving the girl child and educating her - Beti Bachao - Beti Padhao.
527,"(cid:1) (cid:1) Structure a comprehensive scheme, incorporating best practices from past successes like Balika Samruddhi, Ladli Laxmi and Chiranjeevi Yojana to support encourage positive attitude amongst families towards the girl child."
528,"(cid:1) Program for women healthcare in a mission mode, especially focusing on domains of Nutrition and Pregnancy - with emphasis on rural, SCs, STs and OBCs."
529,"(cid:1) We will enable women with training and skills - setting up dedicated Women ITIs, Women wings in other ITIs."
530,"(cid:1) Strict implementation of laws related to women, particularly those related to rape."
531,(cid:1) Fund for relief and rehabilitation of rape victims lies unused at the Centre as the Government has not worked out the modalities of dispensation.
532,BJP will clear this on priority.
533,21 (cid:1) Government will create an Acid Attack victims welfare fund to take care of the medical costs related to treatment and cosmetic reconstructive surgeries of such victims.
534,"(cid:1) Make police stations women friendly, and increase the number of women in police at different levels."
535,(cid:1) Introduce self defence as a part of the school curriculum.
536,(cid:1) Using information technology for women's safety.
537,(cid:1) Set up an All Women Mobile Bank to cater to women.
538,(cid:1) Special skills training and business incubator park for women.
539,(cid:1) Setting up special business facilitation center for women.
540,(cid:1) Expand and improve upon the network of women / working women hostels.
541,(cid:1) Set up a dedicated W-SME (Women Small and medium enterprises) cluster in every district.
542,(cid:1) Review the working conditions and enhance the remuneration of Anganwadi worker's.
543,"(cid:1) Remove any remaining gender disparities in property rights, marital rights and cohabitation rights."
544,"(cid:1) Special adult literacy initiative would be started for women with focus on SCs, STs, OBCs, and slum residents."
545,(cid:1) Will ensure that the loans to Women Self Help Groups would be available at low interest rates.
546,"(cid:1) Special programs aimed at girls below poverty line, tribals and indigent women."
547,"(cid:1) Appropriate measures would be taken to check female foeticide, dowry, child marriage, trafficking, sexual harassment, rape and family violence."
548,"(cid:1) We will transform the quality of life of women in Rural India by providing electricity, tapped water, cleaner fuel and toilets in every home."
549,Education - Enroll and Excel BJP believes that education is the most powerful tool for the advancement of the nation and the most potent weapon to fight poverty.
550,"Education in India needs to be revitalized and reorganized to make future generations proud of their culture, heritage and history and also for creating confidence in the vitality of India."
551,"Every effort shall be made to ensure 'equality of opportunity in access and success' to all learners; creating a harmonious, and cohesive egalitarian society that practices democratic values."
552,"This would be possible only when Education accords due emphasis on national integration, social cohesion, religious amity, national identity and patriotism."
553,"It must also be analyzed how far education has contributed to moral, ethical and humanistic values in the individuals and the society."
554,"Education must create minds free from superstitions, hatred and violence and become an important vehicle to cement national unity, social cohesion and religious amity."
555,"Our endeavour should be to inculcate moral, ethical and humanistic values in the individuals and the society."
556,India has to become a knowledge society and has to reverberate with educated skilled manpower of high standards required to meet the challenges of 21st century.
557,This requires a bold and visionary leadership to introduce appropriate policy and structural changes.
558,"Highest priority would be given to address the acute shortage of teachers and researchers, quality of education and research, and also the employability factor associated with most of the courses."
559,Education should not only lead to employability but also job creation and entrepreneurship by introducing a national multi-skills orientation program.
560,"22 We intend to review and revise education system; the salary structures associated with the teaching staff and most importantly, address the shortfall of faculty and related issues in the country."
561,The system shall be made people-friendly and the credibility of the system shall be restored.
562,Investment in education yields the best dividend.
563,"Public spending on education would be raised to 6% of the GDP, and involving the private sector would further enhance this."
564,"Under the scheme of 'Quality education for all', BJP would take the following steps; School Education (cid:1) NDA's flagship program 'Sarva Shiksha Abhiyan': Mechanism would be set up for its performance audit and to have real time information about its performance."
565,Programme shall be strengthened and expanded with a goal to remove illiteracy.
566,"(cid:1) Universalization of secondary school education and skills development through functional school shall be seriously pursued with particular focus on rural, tribal and difficult areas."
567,"(cid:1) The content and process of school education shall be thoroughly reviewed to make it dynamic, stress-free, attractive and responsive to the emerging national needs."
568,(cid:1) Girls shall be provided all possible help to continue and complete school education.
569,(cid:1) The digital divide shall not be allowed to create further divisions in the learning situations of children.
570,(cid:1) Special pedagogy would be developed for differently-abled students.
571,"(cid:1) On priority, a national modernization programme for madrasa's would be started."
572,(cid:1) Mid-day meal scheme would be revitalized in terms of management and delivery.
573,"(cid:1) We will explore ways to reduce the daily burden of carrying books to school for children, which would also entail use of technology for education as a mission mode project."
574,(cid:1) Establish a national E-Library to empower school teachers and students.
575,(cid:1) Initiate a multi-country student exchange programme for broadening the horizon of school going children.
576,(cid:1) Creative talents of students will be recognized and encouraged.
577,Higher and Professional Education The basic objective of higher and professional education is not only rapid advancement of the affluent sector of the society but also to improve the lot of the last man in the line.
578,The content should be designed to prepare the students to understand the current challenges and equip themselves to be able to readily adjust in a fast changing global scenario.
579,Policy interventions would include: (cid:1) enhancing the pivotal role of the teachers by reworking the work culture of teacher training institutions with a goal to prepare committed and performing teachers.
580,(cid:1) (cid:1) (cid:1) optimum utilization of physical and manpower resources.
581,"a mechanism for close interaction between industry (including SME), academia and community would be instituted."
582,"needs assessment exercise will be done for identifying the future needs across sectors, and the same would be used for developing appropriate courses for higher education, to ensure that the country has adequate manpower for every sector, both established and emerging, in the economy."
583,23 (cid:1) will provide autonomy with steps to ensure accountability for institutions of higher learning.
584,"(cid:1) will raise the standard of education and research, so that Indian universities become at par with the top global universities and find their place in the global league."
585,(cid:1) the credibility of the regulatory bodies shall be restored.
586,The procedures to make appointments to senior positions shall be made transparent and merit and ability shall be the sole criterion.
587,(cid:1) UGC will be restructured and it will be transformed into a Higher Education Commission rather than just being a grant distribution agency.
588,(cid:1) we will revisit the Apprenticeship Act to facilitate our youth to Earn while they Learn.
589,Vocational Training (cid:1) Would set up Massive Open Online Courses (MOOC) and virtual classrooms to make it convenient for working class people and housewives to further their knowledge and qualifications.
590,"(cid:1) Correspondence courses will be started in new domains for self-employment, family run businesses, entrepreneurship and innovation, and these courses would be provided for free to women."
591,"The goal would be to prepare the youth for jobs being created by the emerging sectors, foster a spirit of innovation and entrepreneurship, leading to more incomes and job creation."
592,BJP will set up a National Commission on Education to report in two years on the state of education and the reforms needed.
593,"Based on the report, BJP will implement a National Education Policy to meet the changing dynamics of the population's requirement with regards to quality education, innovation and research, aiming to make India a knowledge superpower by equipping its students with the necessary skills and knowledge and to eliminate the shortage of manpower in science, technology, academics and industry."
594,"Skills - Focusing on Productivity and Employability Skillful hands, bright minds, discipline and perseverance makes Indian talent an asset worldwide."
595,"We have to live up to this potential, preparing the World's Largest Workforce."
596,We have to make our youth productively employed and gainfully engaged.
597,We also have to develop India as a Knowledge Powerhouse.
598,We have to train and nurture our human resource.
599,We have to use it for leap-frogging our Nation into the future.
600,"Unfortunately, the initiatives taken by Congress for this have fallen woefully short, being almost non-starters."
601,"We will take up skill development on a mission mode, at an unprecedented scale."
602,"(cid:1) Skill Mapping - to help scientifically plan our national human resource development that India would need (like engineers, architects, doctors, nurses, lawyers, accountants, plumbers, carpenters, welders, etc.)."
603,"Launch a 'National Multi-skill Mission' (cid:1) (cid:1) We will run short-term courses, in the evenings, focusing on employable skills."
604,(cid:1) We will also set up Centres of Excellence in various sectors in partnership with the Industry.
605,"(cid:1) To ensure industry responsive manpower, we will bring together industry, universities and government."
606,(cid:1) We will promote vocational training on a massive scale.
607,Rigid segregation of formal education and skill development will be broken; a mechanism will be established to give vocational qualifications of Academic Equivalence.
608,24 (cid:1) We will also create institutional mechanisms to refresh and upgrade abilities through continuing education - to make them employable.
609,We will focus on need based skill development and employability; making our youth employable even in the most sophisticated jobs.
610,We will: (cid:1) put emphasis on imparting soft skills to enhance employability including a national program on foreign languages.
611,"launch a national programme for digital empowerment through computer literacy of the people, especially the youth."
612,(cid:1) (cid:1) we will assess the talent and capacity of our youth from an early age; so they can be groomed accordingly.
613,(cid:1) we will push for greater practical and research training encouraging real world experience through internships and apprenticeships.
614,"Health Services - Increase the Access, Improve the Quality, Lower the Cost India needs a holistic care system that is universally accessible, affordable and effective and drastically reduces the out of pocket spending on health."
615,NRHM has failed to meet the objectives and will be radically reformed.
616,"BJP accords high priority to health sector, which is crucial for securing the economy."
617,"The overarching goal of healthcare would be to provide, 'Health Assurance to all Indians and to reduce the out of pocket spending on health care', with the help of state governments."
618,"The current situation calls for radical reforms in the healthcare system with regards to national healthcare programs and delivery, medical education and training and financing of healthcare."
619,Our government would focus on the following reforms in healthcare: (cid:1) the last healthcare policy dates back to 2002.
620,"India now needs a comprehensive healthcare policy to address the complex healthcare challenges, keeping in view the developments in the healthcare sector and the changing demographics."
621,BJP will initiate the New Health Policy.
622,"(cid:1) initiate the 'National Health Assurance Mission', with a clear mandate to provide universal healthcare that is not only accessible and affordable, but also effective, and reduces the OOP spending for the common man."
623,(cid:1) Education and Training - Will review the role of various professional regulatory bodies in healthcare and consider setting up an overarching lean body for healthcare.
624,High priority will be given to address the shortfall of healthcare professionals.
625,"(cid:1) Modernize Government hospitals, upgrading infrastructure and latest technologies."
626,"(cid:1) Reorganize Ministry of Health and Family Welfare in order to converge various departments dealing in healthcare, food and nutrition and pharmaceuticals, for effective delivery of healthcare services."
627,"(cid:1) Increase the number of medical and para-medical colleges to make India self sufficient in human resources, and set up an AIIMS like institute in every state."
628,(cid:1) Yoga and Ayurveda are the gifts of ancient Indian civilization to humanity and we will increase the public investment to promote Yoga and AYUSH.
629,We will start integrated courses for Indian System of Medicine (ISM) and modern science and Ayurgenomics.
630,We will set up institutions and launch a vigorous program to standardize and validate the Ayurvedic medicine.
631,25 (cid:1) Move to pre-emptive care model where the focus and thrust will be on child health and prevention.
632,"(cid:1) School health program would be a major focus area, and health and hygiene will be made a part of the school curriculum."
633,(cid:1) Focus on Rural Health care delivery.
634,(cid:1) Senior Citizens healthcare would be a special focus area.
635,"(cid:1) Give high priority to chronic diseases, and will invest in research and development of solutions for chronic diseases like obesity, diabetes, cancer, CVD etc."
636,(cid:1) Occupational health programs will be pursued aggressively.
637,(cid:1) Utilize the ubiquitous platform of mobile phones for healthcare delivery and set up the 'National eHealth Authority' to leverage telemedicine and mobile healthcare for expanding reach and coverage and to define the standards and legal framework for technology driven care.
638,(cid:1) Universalization of emergency medical services-108.
639,(cid:1) Re-orientation of herbal plants board to encourage farming of herbal plants.
640,(cid:1) Population stabilization would be a major thrust area and would be pursued as a mission mode program.
641,"(cid:1) Programme for Women Healthcare with emphasis on rural, SC, ST and OBC in a mission mode."
642,(cid:1) Mission mode project to eradicate malnutrition.
643,(cid:1) Launch National Mosquito Control mission.
644,"Poor Hygiene and Sanitation have a far reaching, cascading impact."
645,"We will ensure a 'Swachh Bharat' by Gandhiji's 150th birth anniversary in 2019, taking it up in mission mode by converging resources and building around jan bhagidari: (cid:1) Create an open defecation free India by awareness campaign and enabling people to build toilets in their home as well as in schools and public places."
646,"(cid:1) Set up modern, scientific sewage and waste management systems."
647,(cid:1) We will introduce Sanitation Ratings measuring and ranking our cities and towns on 'sanitation'; and rewarding the best performers.
648,"(cid:1) Make potable drinking water available to all thus reducing water-borne diseases, which will automatically translate into Diarrhoea-free India."
649,Economic Revival When the NDA Government completed its tenure the baton was handed over to the incoming UPA Government with GDP growth nearing double digit in 2004.
650,Inflation was under control.
651,Fiscal Deficit and Current Account Deficit were kept within limit and the overall Economy was showing robust fundamentals.
652,"In contrast, now at the end of Congress-led UPA regime, the GDP growth has plummeted to very low of 4.8%, the inflation and price rise beyond control, the fiscal deficit and current account deficit in the alarm zone, and the manufacturing sector facing a recession."
653,The Congress-led UPA has indulged in massive scams during its last five years.
654,"In recent years, the Indian Rupee has seen a free fall like never before."
655,This is basically the result of policy and decision paralysis of the UPA Government.
656,Decisions are simply not taken.
657,"And if they are taken, they turn into scandals."
658,All this has destroyed the reputation of our economy.
659,"To reverse this process, the first thing, which is required, is to restore confidence in 26 the integrity of the decision-making and sanctity of our decisions."
660,"We will bring back credibility and trust in government, re-sowing confidence in the India story domestically as well as internationally."
661,"Through consistent, long-term policies, we will not just spur the process of economic growth, but also ensure that it is stable as well as balanced."
662,"We will: (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) (cid:1) find out solutions, which are effective in the short run and lasting in the long run."
663,"strictly implement Fiscal discipline, without compromising on funds availability for development work and asset creation allocate resources efficiently and effectively to re-energize the engines of growth."
664,re-visit the policy framework for investments both foreign and domestic to make them more conducive.
665,"undertake Banking reforms to enhance ease and access, as well as accountability."
