,0
1050,The ‘Nirmal Bharat Abhiyan’ program will be redesigned with enlarged scope and enhanced resources to make our cities cleaner.
1051,It will be turned into a people’s campaign with strong government support at all levels.
1052,"Adequate number of community toilets, run on the pay-and-use principle, will be constructed within three years in every city."
1053,Efficient collection and productive utilization of garbage will be made mandatory.
1054,Cities and neighbourhoods that demonstrate success stories will be suitably recognized.
1055,Election Manifestoes • 85 Informal Sector A National Policy for promotion of the Informal Sector will be unveiled before the end of 2004.
1056,"It will provide livelihood protection to millions of people engaged in this sector, by freeing them from the scourge of extortion and harassment."
1057,"Legal recognition will be accorded to entrepreneurs and self-employed people in the informal sector and their assets, so that they can enter into contracts, avail bank loans, benefit from various government schemes, and get better market access for their products and services."
1058,"These and other measures will help them thrive in their myriad occupations, and create more employment opportunities."
1059,Self-help Groups Self-Help Groups in India are already a big success story.
1060,"Over 15 lakh SHGs have been formed so far, providing bank- supported micro-finance to their members."
1061,"Women’s SHGs, under the ‘Swashakti’ program, have been particularly successful in increasing family incomes of the rural and urban poor and in advancing the cause of women’s economic empowerment."
1062,They also have the best record in repaying bank loans.
1063,"Building on the experience so far, our Government will prepare an action plan to promote SHGs as a people’s movement for participatory economic development."
1064,"Innovative partnerships between SHGs, NGOs, banks, and markets will created."
1065,The private sector will be involved in a big way.
1066,Special incentives will be provided for women’s SHGs to be formed in every neighborhood.
1067,"This is possible in a wide variety of occupations such as SHGs of handloom weavers that enable them to access yarn, improve designs, and bypass market intermediaries to get better value for their products; or women’s marketing co-operatives in vegetables, fish and other agro-products."
1068,"Northern States, and in other areas where SHGs are still weak and fewer in number, will be specially targeted."
1069,"We will give a formal, legal framework to SHGs."
1070,"A suitable law, enabling micro-credit operations and nurturing them to be scaled up, will be enacted."
1071,86 • Party Document Vol-1 Tourism An action plan will be prepared within the first six months for developing India as a major tourism destination in the world.
1072,"One of its important milestones would be to increase foreign tourist arrivals from 30 lakh now to 1 crore by 2009, and 2 crore tourists by 2015."
1073,Its other features would be: A strategic marketing plan (such as the ‘Incredible India!’ campaign) with adequate funding will be implemented to achieve a strong India tourism brand.
1074,Higher earnings from tourism from US $3 billion at present to US $10 billion by 2009.
1075,"Creation of 1 crore additional employment by 2009, and 2.5 crore by 2015, based on the multiplier effect of tourism on various economic activities."
1076,"Establishment of five world-class Indian Institutes of Travel and Tourism on the lines of IIMs, with private investment."
1077,Visa on arrival; common tourist visa for SAARC countries; simplify visa requirements; reduce visa fees and grant visas within 24 hours.
1078,"Integrated development of India’s 6,000 km-long coastline through cruise and beach tourism."
1079,The Coastal Regulation Zone (CRZ) provisions will be relaxed for tourism and critical urban development projects.
1080,Rationalization and simplification of taxes; Tax holidays on large capital investments in tourism.
1081,Creation of at least two world-class theme parks based on India’s civilizational and spiritual heritage.
1082,The North-East will be promoted in a special way to create new tourism destinations for foreign tourists.
1083,Domestic Tourism A similar focused approach will be adopted for promoting domestic tourism.
1084,"Every district will be encouraged to prepare a District Tourism Development Plan, harnessing its own unique attractions, setting targets, and offering good infrastructure and affordable amenities."
1085,A new thrust will be given to developing adventure tourism and rural tourism.
1086,"A Pilgrimage Tourism Development Fund will be created to improve infrastructure, amenities, and cleanliness standards at 100 important centers of   Election Manifestoes • 87 pilgrimage across the country in five years."
1087,"Substantial contribution to the fund will come from pilgrims themselves, through a user charge mechanism."
1088,Media and Entertainment The entertainment industry occupies an important place in the cultural and social life of our nation.
1089,"Its size, reach, recognition, and influence have grown remarkably in recent decades—both nationally and internationally."
1090,The decisions taken by our Government have greatly helped India’s film and TV industry in recent years.
1091,"Both have a huge potential for further growth, including in the area of employment generation."
1092,"A National Policy for India’s Entertainment Industry will be prepared, within six months, to realize its growth potential."
1093,A broad-based committee will be set up to formulate a National Media Policy that would comprehensively address all the complex issues that have emerged in recent years.
1094,"Labour The NDA Government has recently unveiled a progressive social security scheme for 37 crore people in the unorganized sector, the first of its kind since Independence."
1095,Its speedy and effective implementation will be our priority.
1096,"We recognize that in a labor-rich society like India, our strategy for achieving 8 to 10% GDP growth rate will have to rest primarily on boosting labor productivity."
1097,"Therefore, a nationwide program will be launched to raise labor productivity by increasing the percentage of trained manpower in India’s workforce from less than 10% at present to at least 50% by 2020 with five-yearly milestones."
1098,The working of Employees State Insurance Corporation (ESIC) will be reviewed and necessary steps will be taken for its improvement.
1099,"Recommendations of the Second Labor Commission will be implemented with necessary modifications to further strengthen welfare, training, and employment creation provisions."
1100,88 • Party Document Vol-1 Environment Protection The NDA views the depletion of India’s precious environmental assets with great concern.
1101,We believe that sustainable development is possible with the effective protection of all our environmental assets.
1102,"Building on the recent achievement in increasing India’s forest cover, further measures will be taken to promote afforestation, social forestry and agro forestry."
1103,States where depletion has reached critical levels will receive greater attention.
1104,"Joint Forest Management, which institutionalizes community partnership, will be further strengthened."
1105,Vehicular pollution will be controlled by stringent standards on all motor vehicles at the manufacturing stage itself and by promoting the use of clean fuels.
1106,Environment impact assessment of development projects and industrial clusters will be strengthened.
1107,Development of ‘Green’ technologies will be further encouraged.
1108,Regulation of pollution control norms will be decentralized to States and local self-government bodies so that the people suffering from pollution have a say in the mitigation process.
1109,   Election Manifestoes • 89 Employment Generation The NDA is committed to the goal of eradicating unemployment.
1110,"Our Government will continue to follow a strategy of accelerated economic growth, which is capable of generating gainful employment for all those who can work."
1111,"An essential aspect of this strategy is the recognition that the nature of employment generation in India, in line with trends in many other countries, has changed with the changing nature of our economy."
1112,Employment generation in government offices and in the capital-intensive segment of industry has a reduced role in this strategy.
1113,"However, employment and self-employment opportunities are coming up on a large scale in services and in the unorganized sector whose relative weightage in the Indian economy is steadily growing."
1114,This new trend of employment generation is already visible in many parts of India.
1115,Many young people are finding jobs and self-employment in different service sectors in not just big cities but also in small towns.
1116,"These are not jobs in the traditional sense, but they offer opportunities and new challenges for personal growth."
1117,"Our Government will fully support this trend through necessary policy and institutional measures, including through provision of social security to people in the unorganized sector."
1118,"In the NDA’s common manifesto in 1999, we had promised to create one crore additional employment and self-employment opportunities each year."
1119,This commitment shall continue.
1120,"We will follow a three-pronged strategy to fulfill this promise: (a) Sustaining a high GDP growth rate of 8 to 10% yearly; a fast growing economy will create more employment and self-employment opportunities; (b) Raising the employment-elasticity of the economy by focusing the growth in the employment-generating sectors of the economy; (c) Enlarging the scope of government schemes that create employment, such as the food-for-work Sampoorna Grameen Rozgar Yojana."
1121,Such schemes will receive greater budgetary support in 100 backward districts.
1122,"As has been indicated in this document, our Government will continue to promote many initiatives that have considerable   90 • Party Document Vol-1 potential for employment generation for different sections of our society."
1123,"In rural areas these are: agriculture and agro-processing, wasteland development, agro-forestry, social forestry, dairy, poultry, animal husbandry, agriculture extension services, cottage industries, self-help groups, housing and road construction, transportation, etc."
1124,"In urban areas, we will promote employment, self-employment and entrepreneurship opportunities in retail trade, housing and construction, food, transportation, tourism, services in the informal sector, telecom and IT, manufacturing, garments, entertainment, financial services, education and training, etc."
1125,"Enhancing the employability of employment-seeking youth, in line with the changing needs and opportunities in the economy will be made a priority."
1126,Employment is fundamentally linked with education.
1127,"Therefore, we have affirmed our commitment to carry out a major overhaul of our school and college education."
1128,Training in skills will begin in secondary schools.
1129,"When a student matriculates, she/he will have acquired some job-oriented skills."
1130,The University Grants Commission is redesigning college curriculum to enable students to have greater flexibility in the choice of subjects and pursue multiple job-oriented diploma courses simultaneously.
1131,Colleges will be encouraged to offer—singly or collaboratively—a variety of subjects and courses in areas that need skilled manpower.
1132,"There are as many as 2,800 diverse trades in India, each requiring a sound domain knowledge and good skills."
1133,"Knowledge and skills in these can be upgraded in a scalable fashion through IT-based distance learning, television, and broadband internet connectivity."
1134,Our Government will promote these new technologies in affordable ways.
1135,We will encourage creation of educational content in local languages to be used on these platforms.
1136,We will also promote new well-regulated certification mechanisms.
1137,We will   Election Manifestoes • 91 give incentives to the private sector to participate in job-oriented education and training in a big way—both in urban as well as in rural areas.
1138,There would be no age barriers to admissions for pursuing these courses.
1139,"We are confident that all these new initiatives would touch the lives of millions of our young women and men, raise their skills and productivity, provide them with fulfilling employment opportunities and improve the quality of products and services in India beyond recognition."
1140,Balanced Development A Monitoring Committee for Elimination of Regional Disparities will be set up to focus on developmental imbalances between and within States.
1141,"Accelerating economic growth and all-round social development in the northern and eastern States, where a majority of India’s population lives, will be our priority in the coming years."
1142,"Additional, dedicated budgetary resources will be provided for faster development of backward areas in each state."
1143,"Social Justice And Empowerment A Monitoring Committee for Elimination of Social Disparities will be set up to focus on social and economic justice for SCs, STs, OBCs, denotified and nomadic tribes, and the poor among forward classes and minorities."
1144,States will be encouraged to set up similar committees.
1145,A National Tribal Policy will be enunciated for the all-round socio-economic development of our vanvasi brethren.
1146,"Regularization of land rights of tribals living on forest land and promotion of their livelihood activities based on forest produce, if necessary by suitable amendments in the forest laws."
1147,Provisions of the policy on reservations will be strictly implemented.
1148,A major drive will be launched for filling up all backlogs in jobs and promotions for SCs and STs.
1149,"Private sector enterprises will be given incentives for creating more educational, training, employment and entrepreneurship opportunities for SCs and STs."
1150,Functioning of various Commissions and Finance   92 • Party Document Vol-1 Corporations for the development of SCs and STs will be improved.
1151,"Laws to check atrocities against SCs, STs, and other weaker sections will be strictly enforced."
1152,The newly announced Commission for Nomadic and Denotified Tribes will be made operational.
1153,Reservations for the poor among ‘Forward Classes’ will be introduced after receiving recommendations of the Commission set up for this purpose.
1154,"Special encouragement will be given for preservation of the artistic and cultural traditions of SCs and STs, and for honoring their heroes."
1155,"Minorities A Minorities Development Agenda will be unveiled within the first six months to focus on a 3-E program: Education, Economic upliftment, and Empowerment."
1156,"The Agenda will especially address the needs of those belonging to poor and backward families, ensuring that they get an equitable share in government-supported schemes in education, housing, etc."
1157,The working of the Minorities Commission will be reoriented to address their developmental and welfare issues.
1158,The NDA Government gave unprecedented encouragement to the promotion of Urdu language and to the modernization of Madarasa education.
1159,This will continue.
1160,A concerted effort will be made to increase minorities’ representation in administration and public bodies.
1161,   Election Manifestoes • 93 Economic Reforms The tax to GDP ratio will be improved through further widening and deepening of the tax base.
1162,Rationalization and simplification of tariffs and removal of most exemptions within two years.
1163,States will be given incentives to switch over to VAT.
1164,"The Centre will ensure a hassle-free transition to the new tax regime, especially for small traders and businesses."
1165,Tax evasion and corruption will be reduced through administrative measures and end-to-end computerization of the entire tax system.
1166,"All shops and commercial establishments will be encouraged, through appropriate incentives, to make their transactions computer-based in three years."
1167,"There shall be a single destination to electronically pay all taxes and regulatory charges—whether Central, State, or local—for all classes of business."
1168,Pension reforms will be speeded up.
1169,"The Pension Regulator shall be mandated to come up with a scheme that creates an individual but portable pension-fund account for all workers, whether in the private sector or in the public sector, in the organized or in the unorganized sector."
1170,"Financial Sector Reforms All currently proposed financial sector reforms in banking, insurance, foreign investment, and capital markets will be completed within the next six months."
1171,The principal aim of reforms in the banking sector will be to bring efficient banking services to the doorstep of every customer.
1172,"To achieve this, greater competition will be created by extending the reach of PSU banks and expanding the activities of private banks."
1173,Consolidation of PSU banks will be encouraged.
1174,Indian banks will be encouraged to enlarge their footprint overseas.
1175,The role of development banks and financial institutions will be enlarged to provide necessary funds for projects.
1176,94 • Party Document Vol-1 The reach of insurance will be considerably enhanced in the next five years.
1177,"FDI limit in insurance will be revisited to further widen India’s insurance sector, and to strengthen its global linkages."
1178,"We will take steps to make it easy for smaller firms to raise moneys from the stock markets as well as for small investors, especially from smaller towns to invest in the stock market."
1179,We shall double the number of individuals who own shares in the next five years.
1180,State Finances Restructuring of debts by State governments will be further encouraged and pursued.
1181,States will be encouraged to carry out fiscal reforms and to reduce revenue deficit in every State to zero by 2006.
1182,Political consensus will be evolved to reduce unproductive expenditure and enhance States’ own resource mobilization.
1183,"   Election Manifestoes • 95 Social Development Our goal in Social Development will be to bring about all-sided improvement in the quality of life of all Indians by fulfilling the basic needs of every citizen in education, healthcare, nutrition, drinking water, housing, sanitation, and cultural development."
1184,"To achieve this overarching objective, and to reverse the previous trend of inadequate investment in this sector, the Government will create a special ‘Social Development Fund’ of ₹ 100,000 crore to be invested over five years."
1185,"Education for All Total spending on education will be raised to 6% of the GDP in five years, with enlarged public-private partnership at every level of the educational pyramid."
1186,Literacy rate of 85% will be achieved in five years.
1187,Our vision is to see that Indian society becomes fully literate by 2015.
1188,"For this, we will launch a multi-pronged campaign to ensure that every child goes to school, every school is made accountable to the community, and every village and town is made accountable for its quality education status."
1189,Appropriate resources both from Government and non-government sources will be mobilized to match our ambitious goals.
1190,Innovative tools like computer-based and TV-promoted functional literacy will be employed.
1191,The ‘Sarva Shiksha Abhiyan’ will be made into a people’s movement.
1192,"Spread of education among SCs, STs, OBCs, and minorities, and activities aimed at removing gender disparities in education at all levels, will receive increased support."
1193,"A special fund of ₹ 1,000 crore a year will be created, partially through a cess on all non-needy students, to improve all primary school buildings in rural areas in five years."
1194,"‘Akshaya Patra’, as a national mid-day meal program, will be made operational."
1195,The entire school and college education system will be overhauled and made employment-oriented.
1196,Opportunities   96 • Party Document Vol-1 for skill development and vocational training will be maximized.
1197,"A Standards Improvement Campaign, to be named after Dr. Syama Prasad Mookherjee (who became the youngest ever vice-chancellor of the prestigious Calcutta University), will be launched to raise the quality of education in colleges and universities."
1198,Institutions that perform well will be suitably recognized.
1199,No student would be deprived of access to higher education for lack of resources.
1200,Scholarships and soft loans would be made widely available to all needy students.
1201,A National Education Development Fund will be established for this purpose.
1202,"While encouraging private investment, effective steps will be taken to curb commercialization of education."
1203,"The focus on Indian culture, heritage, and ethical values in syllabi will be strengthened."
1204,Character-building and all-round development of the student’s personality will be emphasized.
1205,"Sports, physical training, and social service will be mainstreamed into the educational system."
1206,The growing de-emphasis of Bharatiya languages in school and college education will be checked.
1207,Teaching in the mother tongue will be encouraged.
1208,Efforts will be intensified for the propagation of Sanskrit.
1209,"Establishment of hostels, especially for women’s education, will be encouraged."
1210,Administration of our educational institutions will be freed of bureacratism.
1211,Community participation in managing their activities and monitoring their performance will be encouraged.
1212,Centers of excellence in higher education are India’s pride.
1213,Election Manifestoes • 97 They will have requisite autonomy to become the best in the world.
1214,Five new IITs will be established before 2005.
1215,Our vision is to make India a global hub for higher education and regain the glory of the Nalanda era.
1216,"For this, an action plan will be prepared to elevate at least 25 Indian universities and 100 colleges to international standards in every respect."
1217,"All our IITs, NITs, IIMs, IIScs, AIIMS-like medical institutes, and other reputed higher educational institutions (both existing and proposed) will be further supported."
1218,"Public-private participation will be fully activated to realize the above vision, which would not only raise India’s stature globally but also enable our country to earn significant foreign exchange."
1219,"Health for All For the NDA, ‘Health For All’ is not a mere slogan."
1220,"It is our avowed objective, a cherished goal; indeed, a commitment to our people, which we will strive to fulfill."
1221,"Access to affordable healthcare is a basic need, which must be provided for."
1222,Total public spending on healthcare at present is 2% of the GDP.
1223,This figure will be doubled in the next five years.
1224,"Our Government has already taken an important step in this direction by setting up the National Commission on Macroeconomics and Health, which is co-chaired by the Finance Minister and the Minister of Health and Family Welfare."
1225,"Investment by the private sector, including by NRIs, for providing healthcare in India will be encouraged."
1226,Public-private partnerships will be enhanced.
1227,"We will implement in a time-bound manner the Pradhan Mantri Swasthya Suraksha Yojana under which six new hospitals on the pattern of All India Institute of Medical Sciences (AIIMS), New Delhi are being set up in six under- served states and six existing hospitals in other states are being upgraded to the level of AIIMS."
1228,"This is a part of our commitment to provide affordable super-specialty healthcare to the needy in different parts of the country, within or near their own states."
1229,"An insurance-based health security scheme, called   98 • Party Document Vol-1 Antyodaya Swasthya Yojana, will be started to cover two crore poorest among the BPL families, who are currently beneficiaries of the Antyodaya Anna Yojana."
1230,"We will strive towards zero incidence of polio by the end of 2004 and for keeping this zero status for the next three years, so that India can be certified polio free by 2007."
1231,The National TB Control Program will cover the entire population by the end of next year.
1232,Sufficient funds will be allocated for this purpose.
1233,All efforts will be made for the eradication of filariasis within five years.
1234,We will revitalize the existing Primary Healthcare system in coordination with the state governments.
1235,"Linkages between safe drinking water, sanitation, nutrition, family welfare services, women and child services, and primary education will be strengthened through appropriate coordination mechanisms at the Central, State, and village levels."
1236,"The Government will set up a ₹ 1,000 crore fund, through public-private partnerships, to improve the infrastructure of primary healthcare centers in backward areas."
1237,Infant and maternal mortality levels will be reduced by half.
1238,The newly launched ‘Vande Mataram’ scheme of gynecologists in private practice for care of pregnant women will be strengthened.
1239,"The ‘Janani Suraksha Yojana,’ already envisaged by us, will be implemented with the aim of establishing linkages between a health center and the mother-to-be."
1240,"To meet the expectation of the nutrition of the mother, a sum of ₹ 500 will be given to her after the birth of a baby boy and ₹ 1,000 for a baby girl."
1241,The ‘Save the Girl Child’ campaign will be further popularized.
1242,The spread of HIV/AIDS will be checked on a war footing.
1243,Care and support for AIDS patients will be undertaken hand-in-hand with efforts for the prevention of the disease.
1244,"We are committed towards strengthening the National Programs on malaria, blindness, leprosy, and mental health."
1245,Election Manifestoes • 99 The ageing population needs special care.
1246,The government hospitals will have special facilities for healthcare of senior citizens.
1247,"We will promote our traditional systems of medicine, namely Ayurveda, Siddha, Unani, Yoga, and Naturopathy, as also homeopathy."
1248,Different systems will be synergized in the delivery of healthcare and in medical education.
1249,"We will encourage the production and exports of pharmaceutical products from India, including Ayurvedic and herbal products."
1250,"The nearly six lakh providers of traditional medical services in villages have remained unrecognized and unsupported, in spite of catering to the needs of those sections of our population, which are underserved by the formal system."
1251,They will be suitably assisted to play a bigger and more effective role in improving the health profile of the rural poor.
1252,"Working of regulatory bodies, which oversee medical education in the country, will be reviewed to improve standards."
1253,We shall make India a preferred global destination for healthcare.
1254,"Our large reservoirs of skilled doctors, nurses, and other paramedical staff along with the state-of- the-art facilities in our hospitals have a huge potential, which will be nurtured and realized in the next five years."
1255,"Simultaneously, steps will be taken to improve the standards of excellence in medical education, nursing, and other areas."
1256,"An Action Plan will be drawn up before end of 2004 to pursue this goal, with suitable encouragement to the private sector."
1257,The menace of spurious drugs shall be done away with.
1258,"A mass movement will be launched for increasing awareness about health issues and making citizens take good care of themselves by cultivating healthy habits and lifestyles; towards this end, a strong physical and sports culture will be promoted among people of all age-groups."
1259,Food Security Coverage of the ‘Antyodaya Anna Yojana’ (which provides wheat at ₹ 2 a kg and rice at ₹ 3 a kg) will be increased   100 • Party Document Vol-1 from 2 crore to 5 crore poorest families in five years.
1260,Its implementation will be decentralized.
1261,"All beneficiaries under this scheme will be given an ‘Antyodaya Card’ that would also entitle them to Health Security, Social Security, Shelter Security, Educational Guarantee, and priority attention in government offices and police stations."
1262,"A well-run supply chain involving the private traders, community, and Panchayats will be established to ensure food availability in normal times as well as during natural calamities."
1263,The public distribution system would be revamped with people’s participation to make it efficient and accountable.
1264,It would also be used to deliver other goods and services.
1265,Women’s Empowerment A National Policy on Women’s Economic Empowerment will be unveiled before end of 2004.
1266,"It will aim at ensuring that every woman has some means of livelihood and, additionally, at enhancing the incomes of all categories of working women."
1267,"It will propose strategies to enable women in balancing work and family by introducing a national childcare plan, workplace flexibility, greater career opportunities, hostels for working women in every town, and removal of gender disparities in education, wages, and property rights."
1268,"Support for programs like ‘Swavalamban’ and STEP (Support to Training and Employment Program for Women), which promote self-employment and entrepreneurship for needy women, will be greatly enhanced."
1269,"Technical and management services for those engaged in handicrafts, food processing, handloom, garments, etc., will be strengthened."
1270,"Added focus will be provided for implementing these programs in the North East, J&K, and areas affected by left-wing extremism."
1271,"Enterprises promoted by women, or employing a large number of women, will be given ‘fast track’ facilitation."
1272,"Laws to check female foeticide, dowry, child marriage, trafficking, rape and family violence will be strictly   Election Manifestoes • 101 enforced."
1273,Societal efforts to curb these ills will be encouraged.
1274,"Support for the Swadhaar program and Women Helplines for abandoned widows, victims of trafficking, mentally challenged women, and victims of calamities will be greatly expanded with private and philanthropic participation."
1275,The Bill for 33% reservation for women in Parliament and State Legislatures will be introduced in the very first session of Parliament.
1276,The NDA will work for speedy passage of this progressive legislation based on a consensus.
1277,Care of the Disabled Disabled people constitute about 5% of India’s population.
1278,Years of neglect have delayed their large-scale integration into the social mainstream.
1279,Their welfare and rehabilitation is integral to our vision of a caring society and a responsive government.
1280,"The newly-established Commission for the Disabled will draw up a Charter for the Disabled, which will have the following points: Ensure and implement the right for education and vocational training for the disabled."
1281,"Ensure disabled-friendly access to public utilities, public buildings, and transport."
1282,Ensure maximum economic independence of the disabled by creating more income generation models for the disabled.
1283,Facilitate establishment of an Institute of Vocational Training for the Disabled in every district with public- private partnership.
1284,Provide special incentive for the adoption of a disabled child.
1285,Voluntary organizations working for the care of the disabled will be fully supported.
1286,Children The NDA is committed to securing a bright future for India’s children.
1287,"A National Commission for Children will be set up to comprehensively address the issues of education, healthcare, nutrition, recreation, removal of gender disparities, elimination of child labor, integrated care and rehabilitation of orphans and street children, etc."
1288,It will put the aspirations and rights of children at the heart of our development agenda.
1289,"102 • Party Document Vol-1 The Integrated Child Development Scheme (ICDS), the world’s largest early childcare programme, will be further strengthened."
1290,Its implementation will be communitised.
1291,"Youth India, an ancient civilization, has become a young nation demographically."
1292,65% of our population is below 35 years.
1293,These young men and women have soaring aspirations for themselves and a burning desire to see India emerge as a strong and prosperous country.
1294,The NDA commits itself to helping our youth realize their dreams.
1295,We shall strive for ‘Education for All’ and ‘Employment for All’.
1296,We shall strive to create an environment in which young Indians find many avenues to contribute to nation-building and to their own all-round development.
1297,The National Cadet Corps shall be strengthened.
1298,The National Service Scheme shall be made more innovative to nurture the spirit of voluntary service among the youth.
1299,Encouragement for talented youth in arts and other cultural pursuits will be stepped up.
1300,"We will promote the Youth Hostel movement by facilitating the construction of new youth hostels in major cities and tourist centers, with private sector participation."
1301,Recommendations of the National Youth Commission will be given serious consideration.
1302,Sports The NDA Government aims to make India a major sports power in the world.
1303,"Towards this end, the Prime Minister’s Ten-Point Program for the Development of Sports will be vigorously implemented."
1304,A National Sports Development Fund will be set up with a yearly allocation of ₹ 500 crore.
1305,Citizens and business houses will be encouraged to contribute to it.
1306,"A Rashtriya Khel Rozgar Yojana will be launched to encourage talented sportspersons to set up sports clubs, gymnasiums, and training centres, thereby creating   Election Manifestoes • 103 employment and self-employment opportunities."
1307,Greater support will be provided for the promotion of traditional Indian sports and rural transport.
1308,Senior Citizens Respect for elders has always been at the center of India’s social traditions and cultural ethos.
1309,"Being repositories of knowledge and experience, they are a precious asset to society."
1310,"However, they have been facing many problems with rapid urbanization and changes in the traditional joint families."
1311,"Our Government will set up a National Commission for Senior Citizens to comprehensively address their needs, problems and potential to further contribute to the nation’s development."
1312,Population Control A people’s movement will be launched to realize the goals and targets set in the National Population Policy.
1313,It will particularly focus on those States that are lagging behind.
1314,"The Government will introduce a set of non-coercive disincentives for a two-child norm, and incentives for a girl child."
1315,"The two-child norm will be made a qualification, on a prospective basis, for contesting any election."
1316,"   104 • Party Document Vol-1 Governance Reforms The NDA Government will unveil, before the end of 2004, comprehensive Good Governance Reforms, which will focus on: Administrative reforms to check corruption, promote transparency and accountability, remove delays in decision- making; and to make government employees treat the people as their masters."
1317,Electoral reforms to check the unhealthy influence of money power and prevent criminalization of politics.
1318,Judicial reforms for speedy and affordable justice.
1319,"Political reforms to raise the standards and efficacy of Parliament, State Legislatures, and other elected bodies."
1320,Reform of ministries to speed up decision making and develop better capabilities for policy formulation and implementation.
1321,"Good Corporate Governance reforms to ensure lawful and ethical business practices, protection of shareholders’ interests, and consumer protection."
1322,"Judicial Reforms A ₹ 1,000-crore Fund for Modernization of Courts will be set up to improve the physical and operational infrastructure of courts."
1323,This will receive partial contribution from the legal community.
1324,Judicial officers will be empowered to involve the community in improving the facilities in a transparent manner.
1325,The number of courts and the number of judges will be doubled in five years for quicker judicial process.
1326,"A separate class of courts will be set up for cases involving specified commercial laws such as the Contract Act, Negotiable Instruments Act, and other business laws."
1327,"These would deliver quicker justice to aggrieved businesses, and would be partly funded by charging both litigants a ‘Fast Track’ fee."
1328,"Reform of the criminal justice system to make dispensation of justice simpler, quicker, and more effective."
1329,Courts all over the country will be computerized and   Election Manifestoes • 105 networked for improving their efficiency.
1330,Extension of Fast-Track Courts to all layers of the judiciary.
1331,Expansion of alternative dispute redressal mechanisms through Lok Adalats and Tribunals.
1332,Setting up a National Judicial Commission for appointment of judges and ensuring judicial ethics.
1333,"A Judicial Procedural Reforms Committee will suggest, within six months, how to halve the time taken to conduct every trial, civil or criminal."
1334,The aim would be to ensure that three-fourths of all court cases are completed in twelve months.
1335,The number of cases in which the Government is a litigant will be halved in the next three years.
1336,"Administrative, Police, Civil Service and other Reforms An Administrative Procedural Reforms Commitee will suggest, within six months, how to eliminate unnecessary procedures and simplify others."
1337,"Efficiency, accountability, responsiveness, and a pro-poor attitude will be the hallmark of the administrative system in the years to come."
1338,"The Civil Service, the steel frame of India’s administrative system, would be reformed and strengthened."
1339,New cadre system and modern service code will be adopted to enable professionalism at all levels of administration.
1340,Senior officers will be suitably empowered to take timely and bold decisions.
1341,Responsibility and accountability will be fixed for fulfillment of goals and targets.
1342,Officers will be allowed to work in the private sector.
1343,"Similarly, lateral entry of talented professionals from the private sector at   106 • Party Document Vol-1 senior levels will be encouraged."
1344,Discretionary powers vested with public authorities will be reduced.
1345,Objective criteria will be laid down for the exercise of such powers.
1346,Delays in environmental clearance for development projects will be removed.
1347,It will be mandatory for authorities to clear or reject a proposal within 45 days.
1348,"A Fund for Modernization of District and Sub-District Administration will be set up for better office amenities and public interface; computerization, communication, and networking; better grievance redressal mechanism; and mobility to enable improved outreach to the public."
1349,Administration will be empowered to raise resources from the local community and to involve it in improving the amenities in a transparent manner.
1350,The Planning Commission will be reformed and reorganized in light of the changing developmental needs of our country.
1351,"In order to improve efficiency of budgetary resources and public assets, we will work towards convergence of Centrally sponsored schemes, transfer of certain schemes to States based on suitability."
1352,Electoral Reforms Consensus will be evolved to prevent entry of criminal elements into politics.
1353,"In cooperation with all political parties, the NDA will work towards raising the standards of Parliament and State Legislatures."
1354,A National Institute for Training Elected Representatives will be established.
1355,India to be ruled by Indians Legislation will be introduced to ensure that important offices of the Indian State can be occupied only by those who are India’s natural citizens by their Indian origin.
1356,Election Manifestoes • 107 Centre-State Relations The NDA Government’s achievement in this regard can be judged by the fact that Centre-State relations are no longer a subject of political debate.
1357,"They are marked by harmony and cooperation, which were sadly missing in previous decades."
1358,Our Government has not discriminated against any State on political grounds.
1359,This shall continue to be our approach in the coming five years.
1360,"On the issue of Article 356 of the Constitution, we remain committed to the consensus reached at the Inter-State Council meeting in Srinagar in 2003."
1361,"Empowerment of Panchayats The NDA Government will work for effective financial and administrative empowerment of Panchayati Raj Institutions and Urban Local Bodies in respect of three Fs: ‘Funds’, ‘Functions’, and ‘Functionaries’."
1362,"Suitable judicial, executive, financial, and geographical layout planning powers will be devolved to these bodies."
1363,The Constitution would be amended for this purpose.
1364,"The institution of the Gram Sabha will be strengthened to discuss every developmental work, scrutinize the allocation and spending of funds, and evaluate the performance of panchayat and government functionaries."
1365,"Cultural and Spiritual Heritage Ours was the first government to launch national missions for the preservation of manuscripts, monuments, and other facets of India’s cultural, artistic and spiritual heritage."
1366,States will be encouraged to set up similar missions.
1367,Every town will prepare a heritage conservation mission.
1368,"These will be effectively implemented, with extensive participation of communities, business houses, professional bodies, and NGOs."
1369,"Support for expanding India’s cultural relations with all countries in the world will be considerably enhanced, with private participation."
1370,A National Commission for promotion of Bharatiya languages will be established.
1371,It will make a comprehensive study of the challenges before our Bharatiya languages in   108 • Party Document Vol-1 the modern era and recommend tasks for their consistent development.
1372,Upkeep of places of spiritual importance.
1373,Civil Society Empowerment The NDA recognizes that maximizing people’s participation in the implementation of all policies and programs of the government is the key to India’s rapid and all-round development.
1374,"Towards this end, a National Council of Voluntary Organizations will be set up."
1375,States will be encouraged to establish similar Councils.
1376,"Involvement of religious establishments of all denominations, which are active in the social field, will be encouraged in areas like mass-feeding for the poor, care of orphans and destitutes, campaign against social evils like female foeticide, environmental protection, etc."
